VALT,WPW,SIFT,YOCR,SUG,PRLK,HIYU,GPW,RNO,SWF2,STOR,BRSP,VLL,B201,RPW,BERY,SEP,VOIT,LNO,RVC,PINE,KWBU,FRIS,OT3,HOOD,DFAZ,TWW,F05D,GHW,BVW,WIFE,IRO,JUN,SHW,TOLT,IZEE,BURN,ETW,MINN,TMBU,HUO,VTH,LON,SHRK,NEL,LCW,TDH,MDW,FMW,RUSH,LO2,B204,CIHL,RCM,NN32,LKVW,MTM,GBL,B941,BKC,CHMT,NNVM,ELK,UMAT,G05D,KEB,PALM,CPCO,OBC,OZB,PIE,EPH,BHAM,NN17,EPH2,LSON,RSW,B203,PANH,RATT,MULN,MBW,WA2,JRO,TDL,HTW,RED,STAR,HOA,JCW,TIMB,WISH,RPW2,BEER,ASR,RER,CAVE,B020,NOB,B926,FL2,YEL,DAVN,TRW,WIW,OSD,DONK,RAFT,NCO,SWFL,SHUK,B202,SEND,ASBU,PARA,RCS,NN19,VFP,MOON,PR05,SNB,HSR,C06D,SWNB,REM,BLIS,OPCH,TCBU,MIDE,RVW,LVP,MJ2,GLK,SAXON,WRW,HUSB,FHE,KENT,H2E,WESG,BLOW,GBB,KOS,SVIC,OBSR,SNI,TBM,CLCV,BRAN,SOS,GRUT,NED,NN21,GSM,VDEB,VBE,TOPL,NORM,SPN5,LOC,EDM,CMM,STD,MEW,TREE,HDW,CARB,CDF,CRBN,WRD,NATH,OOW2,GUL,BRKS,YACT,CTR,NAC,PR04,WPEQ,PR01,PCMD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6984467815330517,,,,,,3.5282074805128243,,,,,3.6481270229358893,,,,,,,,,,,,,,,,,,,,,,,,,3.3222238997336517,,,,,,,,,3.1013420976674038,,,,,,,,3.2577593529316213,,,,,,,,,,,,,,,,,,,,3.75355883877023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5444304116676992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.357699289140145,,,,,,4.439039181815735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6454140837987272,,,,,,,,5.663606707832785,,,,,,,,,,,,,,,,,,,,5.5104853481955915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7936928203016285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.099485186349053,,,,,3.5684996029436813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.491395737276841,,,,,,,,4.4307091724757,,,,,,,,,,,,,,,,,,,,4.392782575488959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.902685540154741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45682000344342,,,,,3.6091932696880145,,,,,,,,,,,,,,,,,,,,,,,,,3.552346176159439,,,,,,,,,3.221817802123615,,,,,,,,3.669567644927073,,,,,,,,,,,,,,,,,,,,3.853334639391689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4821889575218234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.129101290010535,,,,,3.699969643640303,,,,,,,,,,,,,,,,,,,,,,,,,3.4100417764955826,,,,,,,,,3.325792734371512,,,,,,,,3.659367135582732,,,,,,,,,,,,,,,,,,,,3.8661749900707254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7629856065784923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18782068806584,,,,,,4.342245738452524,,,,,3.8588102254661867,,,,,,,,,,,,,,,,,,,,,,,,,3.509829911765507,,,,,,,,,4.2088275741506544,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9155392502763835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7491611225148964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48622601713012,,,,,3.5288272638112175,,,,,,,,,,,,,,,,,,,,,,,,,3.302271945335338,,,,,,,,,3.0380166568370948,,,,,,,,3.665088324948503,,,,,,,,,,,,,,,,,,,,3.845574925622308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5793776918072924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4256528079955926,,,,,3.79174540140564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4005229156605137,,,,,,,,3.8559101412839336,,,,,,,,,,,,,,,,,,,,3.9813473541125988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6081891072703285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.772029845170608,,,,,3.606076500307841,,,,,,,,,,,,,,,,,,,,,,,,,3.6287218432405246,,,,,,,,,3.7184026566692454,,,,,,,,3.264356419989747,,,,,,,,,,,,,,,,,,,,3.6386692865404657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.308001396597874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.631753664418654,,,,,,4.667761810885005,,,,,4.6925082994642775,,,,,,,,,,,,,,,,,,,,,,,,,4.160952409205156,,,,,,,,,4.125012299066489,,,,,,,,4.643625839003476,,,,,,,,,,,,,,,,,,,,5.569733557966285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.132664162308287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.942452454873339,,,,,,3.3454589600039943,,,,,3.8323696476544753,,,,,,,,,,,,,,,,,,,,,,,,,3.194826817191963,,,,,,,,,3.0763958631238326,,,,,,,,3.392309310088721,,,,,,,,,,,,,,,,,,,,4.235993606254732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2376649879872064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6964044462790446,,,,,,3.4517333845868055,,,,,3.8729110477590543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0368201466482425,,,,,,,,3.0192233497489607,,,,,,,,,,,,,,,,,,,,3.984736104244299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4787373821880085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,8.148036755525936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8046221259197277,,,,,3.737674704284559,,,,,,,,,,,,,,,,,,,,,,,,,3.705885971567351,,,,,,,,,3.470962619047993,,,,,,,,5.007672507414012,,,,,,,,,,,,,,,,,,,,4.37452497561706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9662702699260985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.644701850875417,,,,,,3.418357919211624,,,,,3.4906059471991018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3768100759982733,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7126654101102714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3020275343190026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1593611624049505,,,,,3.524819598097192,,,,,,,,,,,,,,,,,,,,,,,,,3.895800384261923,,,,,,,,,3.3159107611936998,,,,,,,,3.613843229718339,,,,,,,,,,,,,,,,,,,,3.7893563209806516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6017555057147237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.673027463300239,,,,,4.117425131705963,,,,,,,,,,,,,,,,,,,,,,,,,3.0277388331953623,,,,,,,,,3.27521101547023,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5865049694003077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3563263059395188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3351022063107605,,,,,,,,,,,,,,,,,,,,,,,,,4.512653447358235,,,,,,,,,4.109619678206733,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.046656416224736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.876033679233594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.960589582809169,,,,,3.7611114500411427,,,,,,,,,,,,,,,,,,,,,,,,,4.196762653474128,,,,,,,,,,,,,,,,,3.98929167738325,,,,,,,,,,,,,,,,,,,,4.067125807480558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267647801594037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.317496691604877,,,,,4.0382658420337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65446168203155,,,,,,,,5.270186433858548,,,,,,,,,,,,,,,,,,,,5.428973310618913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.235170576694681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9052147839130362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.615235056949655,,,,,,,,4.170680064414839,,,,,,,,,,,,,,,,,,,,5.019435258388712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3645216980059307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.308808700279748,,,,,3.8509476175351502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.342321651925005,,,,,,,,3.7808822583516637,,,,,,,,,,,,,,,,,,,,5.139059008231737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.969019473730013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7815336403760154,,,,,,3.3357644072397536,,,,,3.6487775556202693,,,,,,,,,,,,,,,,,,,,,,,,,3.0181190192870724,,,,,,,,,3.163759041050681,,,,,,,,3.327065400281596,,,,,,,,,,,,,,,,,,,,3.429373798161885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.365997668237586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.508195526044777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6535893205759145,,,,,,,,4.611468008140284,,,,,,,,,,,,,,,,,,,,5.047981017813682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.219720944154833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.107239094475823,,,,,,,,4.210657908748784,,,,,,,,,,,,,,,,,,,,4.82161809648795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8702856769256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.214991531887023,,,,,4.070394742595777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.755343053997673,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.887401432302798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9383393204283683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.497596955286804,,,,,3.9986059821665756,,,,,,,,,,,,,,,,,,,,,,,,,4.246974963184561,,,,,,,,,4.179828226100046,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.207056046261908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.031289165987308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7907297530262696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.182200005277824,,,,,,,,,,,,,,,,,,,,5.989669365048391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.924927355994511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7257443489315705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9968371027311838,,,,,,,,5.205544211485934,,,,,,,,,,,,,,,,,,,,4.640748320905932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.300568972715009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81167295678378,,,,,3.8358334756255776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4653557195930094,,,,,,,,,,,,,,,,,,,,3.845981870582161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.558306185077315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.156054233639445,,,,,3.7421583760413686,,,,,,,,,,,,,,,,,,,,,,,,,4.3953571626312655,,,,,,,,,4.536870254033579,,,,,,,,4.6014828724792665,,,,,,,,,,,,,,,,,,,,5.030527836277368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5494419522770544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8673400720619466,,,,,,,,,,,,,,,,,,,,,,,,,3.3386016566357517,,,,,,,,,,,,,,,,,4.144400830460913,,,,,,,,,,,,,,,,,,,,4.957079702731528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.453189091035746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3.160027801159823,,,,,,,,,,,,,,,,,,,,,,,3.4875692057819387,,,,,,3.0058986526037423,,,,,3.6317236546990266,,,,,,,,,,,,,,,,,,,,,,,,,2.870324566800819,,,,,,,,,3.3437588344505573,,,,,,,,2.9986600868766846,,,,,,,,,,,,,,,,,,,,3.278146978471953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.113256045128283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.411172522896729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8959961046597593,,,,,,,,,3.7835105768911035,,,,,,,,5.456128326809643,,,,,,,,,,,,,,,,,,,,4.3232378296473195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0651173054770595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.316245045294543,,,,,3.974643882429042,,,,,,,,,,,,,,,,,,,,,,,,,3.6980261826909397,,,,,,,,,3.642881583578893,,,,,,,,4.1857252100602675,,,,,,,,,,,,,,,,,,,,4.194241400837971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8859019537666093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86408800358193,,,,,3.907541329318053,,,,,,,,,,,,,,,,,,,,,,,,,3.6725030130319753,,,,,,,,,4.002503275641032,,,,,,,,3.9676813420005312,,,,,,,,,,,,,,,,,,,,4.534539640505418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4237770450183485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9362439053899227,,,,,4.087067899082505,,,,,,,,,,,,,,,,,,,,,,,,,3.474904938044753,,,,,,,,,3.5671683434093984,,,,,,,,4.362477573697484,,,,,,,,,,,,,,,,,,,,4.382701529617085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0129181448105715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2549497281578805,,,,,,,,,,,,,,,,,,,,,,,,,4.622801076745951,,,,,,,,,4.741695860848517,,,,,,,,4.829071551530653,,,,,,,,,,,,,,,,,,,,4.633800785904173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.054690763364442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.295542767948183,,,,,3.9381529959075467,,,,,,,,,,,,,,,,,,,,,,,,,4.071861688991574,,,,,,,,,3.9163397019324395,,,,,,,,5.034638160862381,,,,,,,,,,,,,,,,,,,,3.8938749244735757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.078457123111172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.661874442605057,,,,,3.6581415016058414,,,,,,,,,,,,,,,,,,,,,,,,,4.3523189502692,,,,,,,,,4.743900110103363,,,,,,,,3.651117857768154,,,,,,,,,,,,,,,,,,,,4.05154451844713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9347630550489465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.718784723388,,,,,,3.915009933601658,,,,,4.032310553653934,,,,,,,,,,,,,,,,,,,,,,,,,3.88871564637494,,,,,,,,,3.899155413642898,,,,,,,,4.759939282139639,,,,,,,,,,,,,,,,,,,,4.539566618621976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9200974940618902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3684891810378303,,,,,3.20136009819139,,,,,,,,,,,,,,,,,,,,,,,,,3.1811481953788014,,,,,,,,,3.135856465971532,,,,,,,,3.4474341356190044,,,,,,,,,,,,,,,,,,,,3.8387541478530487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27079735969564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3781592455992007,,,,,3.974071457244264,,,,,,,,,,,,,,,,,,,,,,,,,3.3655829913735644,,,,,,,,,3.6448618442961926,,,,,,,,3.5632523311048674,,,,,,,,,,,,,,,,,,,,4.238004791987389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.769332531277847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6212427520807564,,,,,3.3805958878788718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.149222344387702,,,,,,,,,,,,,,,,,,,,3.3757321829750073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2549744793336104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2775628326583774,,,,,,,,3.898239975222144,,,,,,,,,,,,,,,,,,,,4.869788200714175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.789557899353096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67071561257152,,,,,3.188042871996901,,,,,,,,,,,,,,,,,,,,,,,,,3.264924588485035,,,,,,,,,3.3639097168422576,,,,,,,,3.2514912628856223,,,,,,,,,,,,,,,,,,,,3.5277448146287744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3133982012506444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0136184038640845,,,,,,3.407298919771093,,,,,3.56531522639268,,,,,,,,,,,,,,,,,,,,,,,,,3.110514876765005,,,,,,,,,3.6093325965254297,,,,,,,,3.516775404310644,,,,,,,,,,,,,,,,,,,,4.100336876602973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.726616664408203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1274246296678605,,,,,,4.07673920703256,,,,,4.074031432999112,,,,,,,,,,,,,,,,,,,,,,,,,4.191782180677205,,,,,,,,,3.691324828397978,,,,,,,,5.28999039536197,,,,,,,,,,,,,,,,,,,,5.1675959896861885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.698488380902977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9268081544199345,,,,,,,,,,,,,,,,,,,,,,,,,3.819694709166069,,,,,,,,,3.7002417684198314,,,,,,,,4.683246110488649,,,,,,,,,,,,,,,,,,,,3.904956307677924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0949625225376565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.521508532031561,,,,,,3.613743870607667,,,,,3.480697077428865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.675856668093236,,,,,,,,4.47944398579017,,,,,,,,,,,,,,,,,,,,4.234845602950544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5112292762402393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3580187781881006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.555810239299466,,,,,,,,3.220498588726274,,,,,,,,,,,,,,,,,,,,3.8312210996897216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13424304171193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.086038067598631,,,,,4.378261082142113,,,,,,,,,,,,,,,,,,,,,,,,,4.378104916412165,,,,,,,,,4.307655596992855,,,,,,,,4.160525663207082,,,,,,,,,,,,,,,,,,,,4.291950925802894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0174010937112365,,,,,,,,,,,,,,,,,,,,,,,,,3.303236222383332,,,,,,,,,3.4703502898951983,,,,,,,,3.183300781981895,,,,,,,,,,,,,,,,,,,,3.7400977198097984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.245784640961883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.153298693236225,,,,,,,,,,,,,,,,,,,,,,,,,3.636968329129943,,,,,,,,,,,,,,,,,4.178647276704916,,,,,,,,,,,,,,,,,,,,4.603873816068908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7903297002891434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.094136429105617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.961601399806356,,,,,,,,,,,,,,,,,,,,4.878287258258699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.008877939750855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4677955536580534,,,,,3.302711965915683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.339110027513699,,,,,,,,3.200020948198047,,,,,,,,,,,,,,,,,,,,3.698491461455528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.709939663309823,,,,,4.169606433349872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6517045609634287,,,,,,,,4.0899497833771115,,,,,,,,,,,,,,,,,,,,4.396655584151361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.576667401425337,,,,,,,,,,,3.743288290547062,,,,,,,,,,,,,,,,,,,,,,,,,4.588302971221647,,,,,,,,,3.690231437914683,,,,,,,,3.843928789434088,,,,,,,,,,,,,,,,,,,,4.029787044340724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.961969788112371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.817220723686409,,,,,,,,,,,5.364433683788106,,,,,,,,,,,,,,,,,,,,,,,,,5.304331184136273,,,,,,,,,4.832849987341532,,,,,,,,6.535119336854702,,,,,,,,,,,,,,,,,,,,6.054599780654524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.381349020819583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
