SIFT,SNB,STD,B020,ELK,GLK,SHUK,LOC,PRLK,GUL,YACT,NOB,GPW,VOIT,OOW2,IZEE,MJ2,RPW,HUSB,RATT,CTR,B204,HSR,STAR,FRIS,JUN,UMAT,SEND,TIMB,RNO,TDH,MOON,RER,B203,HTW,GHW,TOLT,CMM,WESG,LSON,HOA,HOOD,GSM,RVW,BVW,VFP,IRO,SOS,MDW,SHRK,WRW,TDL,TREE,NNVM,FMW,JCW,OZB,FHE,TBM,RAFT,NN17,OSD,EPH,LO2,MIDE,KOS,EDM,B202,BHAM,HDW,OBSR,RUSH,RPW2,GBB,KWBU,CIHL,NN32,CARB,NEL,B941,WISH,NAC,GRUT,LNO,RSW,VALT,KENT,PR05,RED,OT3,MEW,JRO,STOR,CPCO,CAVE,NORM,VLL,LCW,RCM,CRBN,YOCR,BLIS,HUO,GBL,H2E,BEER,NATH,EPH2,MTM,BRKS,BRAN,KEB,LVP,RCS,PINE,TMBU,REM,SVIC,PANH,RVC,SWFL,SEP,ASBU,MINN,WIW,TOPL,NED,SNI,DONK,TCBU,DAVN,OPCH,LKVW,BERY,B926,WRD,PARA,C06D,TWW,G05D,YEL,B201,VBE,VDEB,WPW,CDF,PIE,F05D,BKC,FL2,PALM,SUG,TRW,HIYU,MULN,CLCV,ETW,CHMT,VTH,SWF2,BLOW,MBW,SAXON,SPN5,OBC,NCO,NN21,SHW,WIFE,BURN,SWNB,NN19,DFAZ,ASR,LON,WA2,BRSP,PR04,WPEQ,GTWY,KAUT,PR01,PR03
3.7546951443084153,,,,,,,,,,,,,,,,,,,,,,,3.4078207406174656,,,,,,,,,4.060842273187835,,,,,,,,,,,,,,,,,,,,,,3.861451219014417,,,,,,,,,,,,,,,,3.887051503305801,,,,,,,,,,,,,,,,,4.072313171976386,,,,,,,,,,,3.471794062789045,,,,,,,,,,,,,,,4.32750411468804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.271086226317093,,,5.316918424853675,,,,,
4.049714294633279,,,,,,,,,,,,,,,,,,,,,,,3.5485606277228072,,,,,,,,,3.9511812244231854,,,,,,,,,,,,,,,,,,,,,,3.456300870139578,,,,,,,,,,,,,,,,3.817295339623966,,,,,,,,,,,,,,,,,4.123053131256599,,,,,,,,,,,3.586444181522306,,,,,,,,,,,,,,,4.317843198878336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.832069761878047,,,4.850561914987587,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.828702415079586,,,,,,,,,,,,,,,,,,,,,,4.759729475089883,,,,,,,,,,,,,,,,4.200967479212505,,,,,,,,,,,,,,,,,4.81256515166462,,,,,,,,,,,4.196420029063993,,,,,,,,,,,,,,,4.275580270228262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.278749336184779,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.272906036917811,,,,,,,,,4.3580808132793045,,,,,,,,,,,,,,,,,,,,,,4.030270507282983,,,,,,,,,,,,,,,,3.743050740375726,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.068429636720469,,,,,,,,,,,,,,,4.0983563823912945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.987388656446035,,,,,,,,,5.335506476094691,,,,,,,,,,,,,,,,,,,,,,4.299368925406212,,,,,,,,,,,,,,,,4.023779477288872,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6956050355635077,,,,,,,,,,,,,,,4.850276221710029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.743981591801674,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.1590465090751594,,,,,,,,,3.898828307094496,,,,,,,,,,,,,,,,,,,,,,3.3358000426287924,,,,,,,,,,,,,,,,3.5506667937013057,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.386335935469516,,,,,,,,,,,,,,,3.766235021514643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9392125362496593,,,,,,,,,,,,,,,,,,,,,,,3.1565705185449855,,,,,,,,,4.5498301254627975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.739064193035943,,,,,,,,,,,,,,,,,4.398659271602646,,,,,,,,,,,3.7751391039186,,,,,,,,,,,,,,,4.620143181304026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6487389811789255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.039238006035648,,,,,,,,,,,,,,,,,4.291105986608475,,,,,,,,,,,3.6398217231442453,,,,,,,,,,,,,,,4.14191594105801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7544884155406058,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4537999711073017,,,,,,,,,,,,,,,,,,,,,,4.058381029518356,,,,,,,,,,,,,,,,3.513570759232603,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4991808525390775,,,,,,,,,,,,,,,3.6079131975338945,,,,,3.2495064671089655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.371319979274967,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.418643793739704,,,,,,,,,,,,,,,,3.754281660030261,,,,,,,,,,,,,,,,,4.345366238560899,,,,,,,,,,,,,,,,,,,,,,,,,,4.50997543598973,,,,,4.092908815854843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88141849756784,,,,,,,,,,,,,,,,3.574763341721978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.811857003457056,,,,,3.561633977980439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.3674053439476963,,,,,,,,,3.717902074305747,,,,,,,,,,,,,,,,,,,,,,4.135062400083839,,,,,,,,,,,,,,,,3.5629103501928667,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.538942618642527,,,,,,,,,,,,,,,4.763543592698273,,,,,3.2436663441029134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.8933940841000303,,,,,,,,,3.735338915083148,,,,,,,,,,,,,,,,,,,,,,4.035522289652252,,,,,,,,,,,,,,,,3.9649198574774083,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.313652170034432,,,,,,,,,,,,,,,4.151406355821409,,,,,3.196176975129199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26165383972063,,,,,,,,
3.935397170155961,,,,,,,,,,,,,,,,,,,,,,,3.4710721579965504,,,,,,,,,5.5124473385610075,,,,,,,,,,,,,,,,,,,,,,3.500119346212976,,,,,,,,,,,,,,,,3.417796662241688,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.825013929892531,,,,,,,,,,,,,,,4.645280926904893,,,,,3.320510673285279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5602162856809825,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.501517856702968,,,,,,,,,5.663600575369444,,,,,,,,,,,,,,,,,,,,,,4.655072558636135,,,,,,,,,,,,,,,,4.140848445937878,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.631137321709109,,,,,,,,,,,,,,,4.938539816253941,,,,,4.619550207049138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6696932782631295,,,,,,,,
3.647320993321005,,,,,,,,,,,,,,,,,,,,,,,4.060465930115814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.733592812738441,,,,,,,,,,,,,,,,3.4426486908085305,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7142132544265594,,,,,,,,,,,,,,,4.383021649300574,,,,,3.4752844211886678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.094889595685093,,,,,,,,
3.3940902555732433,,,,,,,,,,,,,,,,,,,,,,,3.378201008888329,,,,,,,,,3.8404756323716827,,,,,,,,,,,,,,,,,,,,,,3.862225996772523,,,,,,,,,,,,,,,,3.1657736040283253,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2886624492273784,,,,,,,,,,,,,,,3.7763949023176067,,,,,3.085867806054259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6674074496985947,,,3.5135755475023878,,,,,
4.898030315857074,,,,,,,,,,,,,,,,,,,,,,,3.5482065539518546,,,,,,,,,5.176921170194095,,,,,,,,,,,,,,,,,,,,,,4.442116782911394,,,,,,,,,,,,,,,,3.9284996656810307,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.070610923106909,,,,,,,,,,,,,,,5.124461796789285,,,,,3.9384847203941638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9367834357764693,,,,,,,,,,,,,,,,,,,,,,,3.6844396366518795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4290427317678924,,,,,,,,,,,,,,,,3.3543505261645596,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768589434531138,,,,,,,,,,,,,,,3.3462007723803824,,,,,2.9010978867310313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.495308055956709,,,,,,,,
3.974200039653219,,,,,,,,,,,,,,,,,,,,,,,4.245064686043325,,,,,,,,,4.794333015948876,,,,,,,,,,,,,,,,,,,,,,4.583695000125455,,,,,,,,,,,,,,,,4.024809313603482,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3965314093013,,,,,,,,,,,,,,,4.674949578450709,,,,,4.90970934995296,3.8227403962052455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.928804855525608,,,5.189906797939237,,,,,
4.410264636092708,,,,,,,,,,,,,,,,,,,,,,,4.065629587189735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5688680786787605,,,,,,,,,,,,,,,,3.9771269874372743,,,,,,,3.9735146253823443,,,,,,,,,,,,,,,,,,,,,3.9130889153818242,,,,,,,,,,,,,,,4.5736355644366915,,,,,4.430719958637113,3.700060224628223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.400009975259287,,,4.83968438185833,,,,,
3.4309886668828176,,,,,,,,,,,,,,,,,,,,,,,3.044102376423773,,,,,,,,,4.712938351184516,,,,,,,,,,,,,,,,,,,,,,3.4321114082677244,,,,,,,,,,,,,,,,3.4308450131177333,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26321504662256,,,,,,,,,,,,,,,4.222110996568253,,,,,3.0187224427949326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.535872241134347,,,4.109122840243409,,,,,
4.695085791191093,,,,,,,,,,,,,,,,,,,,,,,3.74362797832976,,,,,,,,,5.725578965074977,,,,,,,,,,,,,,,,,,,,,,5.148777067861621,,,,,,,,,,,,,,,,4.2783184402418915,,,,,,,,,,,,,,,,,5.336937299778602,,,,,,,,,,,4.074914969952355,,,,,,,,,,,,,,,6.476402721578938,,,,,3.796115682094903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.287936396841684,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.1786969743621336,,,,,,,,,4.408474898953263,,,,,,,,,,,,,,,,,,,,,,3.9335102101030044,,,,,,,,,,,,,,,,3.827942903655427,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6337271332543892,,,,,,,,,,,,,,,4.586697173441959,,,,,3.5026786423946006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56732482839375,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.1773325201000917,,,,,,,,,3.227500018726356,,,,,,,,,,,,,,,,,,,,,,3.2390467171046256,,,,,,,,,,,,,,,,3.256903124818379,,,,,,,,,,,,,,,,,3.8213885837886794,,,,,,,,,,,3.372786069378049,,,,,,,,,,,,,,,3.3761172394910326,,,,,2.9469834165541684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.872181965734464,,,,,,,,
3.9299904582224365,,,,,,,,,,,,,,,,,,,,,,,5.002513811487673,,,,,,,,,4.429557730134644,,,,,,,,,,,,,,,,,,,,,,4.85015984681593,,,,,,,,,,,,,,,,4.5267551412958795,,,,,,,,,,,,,,,,,4.959503193553322,,,,,,,,,,,3.9010877064837772,,,,,,,,,,,,,,,4.928736028323827,,,,,4.724444134205581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.966181691762773,,,6.261128201787325,,,,,
4.5377623673041425,,,,,,,,,,,,,,,,,,,,,,,4.160330336351115,,,,,,,,,4.108201787181999,,,,,,,,,,,,,,,,,,,,,,4.210755017385705,,,,,,,,,,,,,,,,4.105132535147543,,,,,,,,,,,,,,,,,4.374204524227839,,,,,,,,,,,4.174145691240053,,,,,,,,,,,,,,,4.558196925190139,,,,,4.2810656276768855,3.9694470623416658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.781664230301339,,,4.526319210055673,,,,,
5.033135192679418,,,,,,,,,,,,,,,,,,,,,,,3.829062773461847,,,,,,,,,5.189231501355608,,,,,,,,,,,,,,,,,,,,,,4.983518569215833,,,,,,,,,,,,,,,,4.038331524604994,,,,,,,5.871860840067021,,,,,,,,,,6.28710563655152,,,,,,,,,,,4.349645689917668,,,,,,,,,,,,,,,4.710229010893225,,,,,4.869010891477129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3517835980379775,,,5.945451061315918,,,,6.796967310547308,5.65082809258626
,,,,,,,,,,,,,,,,,,,,,,,3.821414701157807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.832956072677655,,,,,,,,,,,,,,,,3.9036794697686075,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8244848294919924,,,,,,,,,,,,,,,3.8345134820551623,,,,,4.415823274742388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.533652331633443,,,,,,,,
3.57607653689831,,,,,,,,,,,,,,,,,,,,,,,3.495607987520407,,,,,,,,,6.0052422947252575,,,,,,,,,,,,,,,,,,,,,,3.509204104271567,,,,,,,,,,,,,,,,3.7683612307969034,,,,,,,,,,,,,,,,,4.626468837959359,,,,,,,,,,,3.6872320078632654,,,,,,,,,,,,,,,3.886929140366114,,,,,3.2708136413694087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.292406720812182,,,,,,,,
3.773705841409501,,,,,,,,,,,,,,,,,,,,,,,3.5757223130338156,,,,,,,,,3.4482199170690913,,,,,,,,,,,,,,,,,,,,,,4.123337059782308,,,,,,,,,,,,,,,,3.9107941500397074,,,,,,,,,,,,,,,,,4.197958897339025,,,,,,,,,,,3.5824811644211674,,,,,,,,,,,,,,,3.9273238059424194,,,,,4.06558115679395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.761344788048692,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.482931478960127,,,,,,,,,4.9672872492604325,,,,,,,,,,,,,,,,,,,,,,4.438398259534408,,,,,,,,,,,,,,,,4.204748439919532,,,,,,,,,,,,,,,,,5.247218183237327,,,,,,,,,,,4.129805337683019,,,,,,,,,,,,,,,5.043066227207327,,,,,4.73259681602019,3.897271803169263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85655909183877,,,5.622070454731548,,,,,
4.079186115850903,,,,,,,,,,,,,,,,,,,,,,,3.491895973712011,,,,,,,,,4.339415365778991,,,,,,,,,,,,,,,,,,,,,,3.7770076819103116,,,,,,,,,,,,,,,,3.8528408967117853,,,,,,,,,,,,,,,,,4.254345719343908,,,,,,,,,,,3.6688251364088478,,,,,,,,,,,,,,,3.8890291403668478,,,,,3.6453792770205404,4.2413064142660515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.826993785908205,,,,,,,,
3.224966304191636,,,,,,,,,,,,,,,,,,,,,,,3.6427016998071964,,,,,,,,,4.151207405773013,,,,,,,,,,,,,,,,,,,,,,4.05653975494061,,,,,,,,,,,,,,,,3.5959335963119794,,,,,,,,,,,,,,,,,4.011140797984288,,,,,,,,,,,3.526808041251054,,,,,,,,,,,,,,,4.191235093250436,,,,,3.9766579501136237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.887910228044951,,,,,,,,
4.324565550388656,,,,,,,,,,,,,,,,,,,,,,,3.6133787702967677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9897809004146687,,,,,,,,,,,,,,,,4.044683337101054,,,,,,,,,,,,,,,,,4.374046753305644,,,,,,,,,,,3.597906985798912,,,,,,,,,,,,,,,4.109878861972591,,,,,3.457966335996224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5371412513176885,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.5442557536059316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.639389300942385,,,,,,,,,,,,,,,,3.607818157167457,,,,,,,,,,,,,,,,,4.068127727871288,,,,,,,,,,,3.7161751490428694,,,,,,,,,,,,,,,3.9904613047352493,,,,,3.475855549921283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.226401921077352,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.416005741017243,,,,,,,,,3.3981449835604973,,,,,,,,,,,,,,,,,,,,,,3.473585097846701,,,,,,,,,,,,,,,,3.699446648498678,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.778555656056928,,,,,,,,,,,,,,,3.745865232493616,,,,,3.3342654550518325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.060721747452385,,,,,,,,
3.6668910521874243,,,,,,,,,,,,,,,,,,,,,,,3.3273773129056026,,,,,,,,,3.7009082030401697,,,,,,,,,,,,,,,,,,,,,,3.8672737317166304,,,,,,,,,,,,,,,,3.5768533518468866,,,,,,,,,,,,,,,,,3.8744927580000796,,,,,,,,,,,3.3794750283222124,,,,,,,,,,,,,,,3.8101460016473907,,,,,3.1181237524994945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6926761402362835,,,,,,,,
4.392328762016864,,,,,,,,,,,,,,,,,,,,,,,3.471492735684844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9626441049440175,,,,,,,,,,,,,,,,4.130060113002354,,,,,,,,,,,,,,,,,4.749050614516016,,,,,,,,,,,4.136926566644377,,,,,,,,,,,,,,,4.155051500590206,,,,,3.7223752066539095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.628294651656541,,,,,,,,
3.9242342025876904,,,,,,,,,,,,,,,,,,,,,,,3.607349568245032,,,,,,,,,5.226446611739935,,,,,,,,,,,,,,,,,,,,,,4.5364801277248485,,,,,,,,,,,,,,,,3.852157302282569,,,,,,,,,,,,,,,,,4.793386028666777,,,,,,,,,,,3.6439444366688822,,,,,,,,,,,,,,,4.425468958395636,,,,,4.09995842263168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.366501823319784,,,,,,,,
4.572088947725763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.173211325965963,,,,,,,,,,,,,,,,,,,,,,4.6604416421543835,,,,,,,,,,,,,,,,4.6852111257974745,4.776256955958024,,,,,,,,,,,,,,,,5.030386941470503,,,,,,,,,,,4.115762880557979,,,,,,,,,,,,,,,4.609270402760646,,,,,4.860834691265461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.509016013918393,,,5.423772198904116,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.090244966980337,,,,,,,,,4.510307500228882,,,,,,,,,,,,,,,,,,,,,,4.4272178896674035,,,,,,,,,,,,,,,,4.042250085045165,4.245495741346744,,,,,,,,,,,,,,,,4.629107442883867,,,,,,,,,,,4.038608494138469,,,,,,,,,,,,,,,4.021380739172045,,,,,3.907920355439075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.167243023278092,,,,,,,,
4.457583909414037,,,,,,,,,,,,,,,,,,,,,,,5.045399526766879,,,,,,,,,4.3524587983821705,,,,,,,,,,,,,,,,,,,,,,5.121389825205912,,,,,,,,,,,,,,,,4.450552002012645,4.769911541844531,,,,,,,,,,,,,,,,5.01506233705536,,,,,,,,,,,4.781815623441628,,,,,,,,,,,,,,,4.80823434051625,,,,,4.9020869466397246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.860838231380291,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2612748051358196,,,,,,,,,,,,,,,,,,,,,,4.324059841007651,,,,,,,,,,,,,,,,3.6411083435664007,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5583287483989308,,,,,,,,,,,,,,,4.4834692075935365,,,,,4.172287778645799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.9617192072032066,,,,,,,,,3.9653210490868145,,,,,,,,,,,,,,,,,,,,,,4.136272663390398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06705698643295,,,,,,,,,,,,,,,,,,,,4.008947791631664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.0632222968922025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40392882750126,,,,,,,,,,,,,,,,3.5361786621123565,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1859855826465577,,,,,,,,,,,,,,,3.8620614714649237,,,,,3.261046424166971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.9610422741030353,,,,,,,,,4.329261974157612,,,,,,,,,,,,,,,,,,,,,,4.191318678713069,,,,,,,,,,,,,,,,4.518194328854067,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7001276338725075,,,,,,,,,,,,,,,4.381847327810758,,,,,3.046382806109028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.141343917540617,,,,,,,,
4.416877623962588,,,,,,,,,,,,,,,,,,,,,,,3.449350272677372,,,,,,,,,4.196607563667133,,,,,,,,,,,,,,,,,,,,,,4.0160652989389645,,,,,,,,,,,,,,,,3.8523651423661383,4.745483892837357,,,,,,,,,,,,,,,,4.263876764759005,,,,,,,,,,,3.568553400765055,,,,,,,,,,,,,,,4.965377957364385,,,,,3.5096845970046737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.062560820945665,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.3534478501936515,,,,,,,,,4.625599860076681,,,,,,,,,,,,,,,,,,,,,,4.845331734285909,,,,,,,,,,,,,,,,4.168010967583725,5.1384740006697935,,,,,,,,,,,,,,,,5.1991890547825665,,,,,,,,,,,4.440524124457742,,,,,,,,,,,,,,,6.148229226060743,,,,,4.220984086535392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.471802227929652,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.1214774108829304,,,,,,,,,5.030619199918649,,,,,,,,,,,,,,,,,,,,,,4.018355932873681,,,,,,,,,,,,,,,,3.7003301787255176,,,,,,,,,,,,,,,,,4.72868383711751,,,,,,,,,,,4.061946298537222,,,,,,,,,,,,,,,3.394309990100413,,,,,4.251296381949167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.048270282397883,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3.652450622723724,,,,,,,,,4.867343722347759,,,,,,,,,,,,,,,,,,,,,,4.28647719849508,,,,,,,,,,,,,,,,3.893782643977256,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.284537599085579,,,,,,,,,,,,,,,4.430190384482973,,,,,4.117871576306699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.11460903189176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.679084916797995,,,,,,,,,,,,,,,,4.032066731080171,4.546671933704589,,,,,,,,,,,,,,,,4.696292569684028,,,,,,,,,,,3.6140144452983125,,,,,,,,,,,,,,,5.59233370137066,,,,,3.7957435935337647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6905598619972,,,,,
,,,,,,,,,,,,,,,,,,,,,,,4.044876901804544,,,,,,,,,3.455707607028658,,,,,,,,,,,,,,,,,,,,,,4.2287153548695855,,,,,,,,,,,,,,,,3.926350922748497,3.9214990933118123,,,,,,,,,,,,,,,,4.259906344106264,,,,,,,,,,,3.6828010037070915,,,,,,,,,,,,,,,4.753823408217296,,,,,4.048537745311465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.009095278094524,,,,,,,,
