event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['2199858'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2015, 9, 15, 22, 35, 38, 850083)]",[68.89077253555516],,[62.456560753270786],,[91.90236347656953],[44.220147833774035],[21.600165999999998],[6],"['0.308300838,1.191675864,0.234433829']"
['2584248'],"['45.36630470635284,-121.7315265197249']",[6000],"[UTCDateTime(2015, 9, 15, 12, 59, 52, 115000)]",[87.55841501404629],,[127.13220632641439],,[88.62323023945203],[88.86627420176723],[0.729999999999985],[6],"['0.077228583,0.119506191,0.04688555']"
['2198418'],"['46.1981030329759,-122.17906203543858']",[2000],"[UTCDateTime(2015, 9, 14, 18, 24, 29, 695901)]",[66.98469505116061],,[125.15773824411339],,[71.06491584018262],[66.6003164145805],[38.560552],[8],"['0.479930913,0.830547423,0.35190516']"
['2636348'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2015, 8, 11, 23, 3, 33)]",[296.17409400864483],,[98.66490982532969],,[292.03924619444933],[294.2916156799887],[7.49999999999999],[6],"['0.201920326,0.32033148,0.119476547']"
['2198463'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 9, 14, 9, 30, 34, 770828)]",[205.8614825815682],,[55.67342568519328],,[211.61387197788406],[206.67001853271069],[17.513084571428568],[7],"['0.086803395,0.443874961,0.060814087']"
['2585848'],"['46.88412562294663,-121.75337798460662']",[4000],"[UTCDateTime(2015, 9, 13, 1, 55, 1, 875039)]",[101.05704913493534],,[86.0617292729888],,[99.47376380452972],[101.24594227524717],[0.9500780000000077],[5],"['0.135436415,0.355102643,0.101358376']"
['2727578'],"['46.866153712122305,-121.76655038235573']",[6000],"[UTCDateTime(2015, 8, 10, 17, 23, 13, 75178)]",[134.51386632526402],,[137.39082938006118],,[135.92744160201624],[135.77370164749289],[6.886070285714278],[7],"['0.241307669,0.27856242,0.147618072']"
['2196568'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2015, 9, 11, 19, 29, 51, 23)]",[278.2157428217134],,[33.00557427031763],,[282.3936144127478],[281.55862742299206],[28.342903142857146],[7],"['0.15600038,1.537878163,0.115831015']"
['2196748'],"['46.893172739644854,-121.79271557989125']",[4000],"[UTCDateTime(2015, 9, 11, 7, 58, 13)]",[115.7513657351173],,[52.4284819185394],,[116.9580119821922],[101.12539155639588],[5.625],[4],"['0.334528826,1.619932969,0.255879842']"
['2196743'],"['46.866069678877366,-121.71408864823593']",[6000],"[UTCDateTime(2015, 9, 11, 2, 13, 15, 50000)]",[11.103809927903852],,[45.66463242398658],,[10.741367818148358],[-2.392249136360631],[1.9499999999999968],[7],"['0.238167297,1.245502831,0.168824515']"
['2196563'],"['46.20711045312764,-122.19200287918224']",[3000],"[UTCDateTime(2015, 9, 10, 0, 40, 48)]",[107.76484974436316],,[84.47066661212526],,[101.09382990387883],[105.38151424243927],[10.3923076923077],[13],"['0.114580486,0.427744214,0.085689015']"
['2177543'],"['46.866153712122305,-121.76655038235573']",[7000],"[UTCDateTime(2015, 7, 31, 18, 6, 46, 999999)]",[-12.609250483217322],,[35.857121341035295],,[312.1709947303324],[22.398379125933424],[3.8499979999999994],[7],"['0.60611753,2.761493075,0.388349502']"
['2187443'],"['46.17112470231786,-122.19206203473723']",[0],"[UTCDateTime(2015, 8, 24, 19, 34, 22, 999715)]",[22.831004147962286],,[82.01080976034372],,[35.8133193115036],[65.88581894786647],[8.19228714285714],[7],"['0.516090309,1.332930764,0.506396187']"
['2187048'],"['46.88414438843471,-121.7664978137748']",[4000],"[UTCDateTime(2015, 8, 23, 10, 2, 26, 1166)]",[144.71442592593544],,[76.94743353416837],,[129.47889497097788],[138.39014890107862],[23.41233200000001],[5],"['0.279343184,0.648330651,0.175048484']"
['2186948'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 8, 22, 23, 15, 38)]",[77.38784933347249],,[129.4221810196876],,[81.0514424045283],[75.25804410303391],[7.274999999999987],[6],"['0.105198385,0.286440456,0.085463884']"
['2186153'],"['46.866114696666216,-121.74031949484284']",[5000],"[UTCDateTime(2015, 8, 20, 17, 22, 56)]",[-209.45138680893598],,[153.6209445296619],,[149.8531250928808],[-209.77003695362424],[17.164285714285715],[7],"['0.273799711,0.238559709,0.155311354']"
['2186158'],"['46.875110033554826,-121.74028883652306']",[4000],"[UTCDateTime(2015, 8, 20, 17, 17, 28)]",[132.2924792471185],,[133.31503887254036],,[132.82935986081884],[133.26871950223656],[16.430000000000007],[5],"['0.15038523,0.205705125,0.091105246']"
['2186163'],"['45.34829851512158,-121.71879447196287']",[1000],"[UTCDateTime(2015, 8, 20, 9, 39, 48)]",[-1.488363890398732],,[87.63396081829957],,[24.569633177036724],[-13.63522235367831],[15.274999999999999],[4],"['0.3040823,1.037295039,0.251507098']"
['2173448'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2015, 7, 17, 12, 30, 16, 325323)]",[147.650489177742],,[167.93241741484937],,[-204.17467114650307],[-207.29989048377286],[4.3923126666666645],[6],"['0.426061735,0.345619724,0.225870628']"
['2186998'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 8, 19, 18, 47, 53, 7)]",[506.3441960378801],,[132.7645864969617],,[-212.29378525066443],[866.6179056073366],[4.56668066666667],[6],"['0.046531255,0.046543961,0.026531119']"
['2187068'],"['45.37525112363892,-121.68044671311276']",[7000],"[UTCDateTime(2015, 8, 19, 15, 30, 43, 990000)]",[103.33896425479968],,[147.9858345036058],,[106.64022202386491],[106.02286610132361],[0.0799999999999983],[4],"['0.29902063,0.258418039,0.179689988']"
['2172043'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 7, 16, 14, 56, 37, 150000)]",[14.264210980085227],,[40.86534960765065],,[13.800411542452903],[7.0607091216695945],[35.779999999999994],[5],"['0.08381945,0.53559376,0.064975146']"
['2172063'],"['46.875110033554826,-121.74028883652306']",[4000],"[UTCDateTime(2015, 7, 16, 6, 39, 37, 826477)]",[-7.3738941802134015],,[101.2781358243818],,[-6.804312578163496],[-9.36275610158104],[15.182954000000006],[5],"['0.106669131,0.197249668,0.057300531']"
['2171263'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 7, 15, 11, 16, 25)]",[-11.001189179021662],,[31.246866757758166],,[-11.001189179021653],[-11.001189179021683],[44.30000000000001],[4],"['inf,inf,inf']"
['2171078'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 7, 14, 12, 36, 51)]",[54.71657630044755],,[192.8508829595327],,[54.46357553920149],[55.62734147100895],[18.380000000000006],[5],"['0.072480599,0.053882753,0.049319093']"
['2658648'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2015, 8, 6, 18, 56, 28)]",[68.07144069116966],,[90.289075926718],,[114.15422727357306],[50.53940503811045],[33.625000000000014],[4],"['0.71496515,2.177249361,0.567772596']"
['2655168'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 8, 6, 10, 12, 35)]",[37.73321423078881],,[132.6010524273328],,[43.20051797539316],[33.241471298925035],[10.949999999999998],[7],"['0.267886494,0.682398767,0.216694569']"
['2655163'],"['46.88414438843471,-121.7664978137748']",[3000],"[UTCDateTime(2015, 8, 6, 9, 18, 54, 319)]",[70.13473983017798],,[53.63878682892995],,[47.3555812039966],[60.82676027064258],[6.038138000000011],[4],"['0.280785733,1.274868733,0.216742273']"
['2179013'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2015, 8, 4, 6, 19, 2, 975000)]",[-11.885752449285928],,[66.90196448487526],,[-12.29997587507683],[-11.931218041312887],[31.489999999999988],[5],"['0.066906925,0.208031932,0.048786248']"
['2178668'],"['46.1981030329759,-122.17906203543858']",[2000],"[UTCDateTime(2015, 8, 3, 17, 6, 28, 975001)]",[40.39153654453633],,[213.12998069315546],,[41.00601489302399],[44.46787717092575],[15.281251999999995],[8],"['0.310531924,0.39721512,0.252001247']"
['2178993'],"['43.72264396098373,-121.24590981662602']",[3000],"[UTCDateTime(2015, 8, 3, 12, 0, 20, 550000)]",[-192.23069859255318],,[71.52295452631131],,[499.22011790858556],[175.03571191036778],[6.208333333333329],[6],"['0.377880671,0.846033113,0.235598902']"
['2178683'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 8, 2, 1, 45, 58, 625010)]",[22.84395452561206],,[43.79288123630329],,[58.39197292768286],[29.656228521622623],[35.44168666666666],[6],"['0.23921732,1.350638713,0.188281713']"
['2177253'],"['46.857175605795106,-121.77968991796128']",[4000],"[UTCDateTime(2015, 7, 30, 18, 8, 48, 11)]",[120.1407079022936],,[126.1585042202622],,[122.66865466854956],[116.10213687913625],[4.600022],[6],"['0.243025968,0.236940902,0.120233156']"
['2177298'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2015, 7, 30, 8, 49, 24, 11)]",[140.03538111489394],,[194.15297162271213],,[-204.07583704140796],[145.7128476973544],[2.066688666666669],[6],"['0.482606318,0.280372381,0.243773486']"
['2162868'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2015, 6, 24, 18, 17, 27, 975008)]",[32.86976862187381],,[92.25755572898537],,[33.856793144303865],[32.279503937379815],[46.562515999999974],[4],"['0.04990061,0.082335799,0.031312202']"
['2162893'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 6, 24, 14, 59, 25, 975008)]",[44.441967947667095],,[116.99643846547661],,[44.44196794766713],[44.44196794766713],[106.987516],[4],"['inf,inf,inf']"
['2175158'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 7, 25, 7, 59, 45)]",[22.192704194012542],,[58.599115180464175],,[22.19270419401269],[22.192704194012556],[11.687500000000007],[4],"['inf,inf,inf']"
['2174983'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 7, 25, 3, 12, 8)]",[46.65030399643257],,[168.00967240138095],,[52.98103146872018],[44.622819768991945],[13.674999999999997],[6],"['0.272331466,0.401492577,0.206375778']"
['2174948'],"['46.866153712122305,-121.76655038235573']",[2000],"[UTCDateTime(2015, 7, 25, 0, 41, 10, 801174)]",[16.801567714855512],,[44.86028780002018],,[16.26792601235017],[18.444461204619824],[6.702348000000008],[4],"['0.03492561,0.202170673,0.022399799']"
['2174953'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2015, 7, 25, 0, 38, 12)]",[50.28333010557155],,[182.03868666466724],,[49.14280352616408],[49.7820981339536],[14.889999999999992],[5],"['0.129933144,0.126705918,0.091835755']"
['2174663'],"['46.87513029592315,-121.75340646538375']",[2000],"[UTCDateTime(2015, 7, 24, 15, 47, 34, 7)]",[31.808270855861938],,[37.8079607673346],,[17.10783237514865],[7.502716086427974],[19.940013999999998],[5],"['0.242047351,2.183701445,0.171247586']"
['2174673'],"['46.875110033554826,-121.74028883652306']",[1000],"[UTCDateTime(2015, 7, 24, 12, 10, 37, 738)]",[-0.13103599520180942],,[156.7948489863576],,[-0.13103599519127518],[-0.1310359952019168],[7.48897599999998],[4],"['inf,inf,inf']"
['2174678'],"['46.86613495468696,-121.75343493385125']",[5000],"[UTCDateTime(2015, 7, 24, 11, 44, 16, 250738)]",[92.2590132171799],,[45.8123765375481],,[87.15281756797786],[83.99892813414597],[14.022904571428572],[7],"['0.120926823,0.70216971,0.087012561']"
['2174683'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2015, 7, 24, 10, 20, 9, 550738)]",[36.66542369582605],,[191.76977155913036],,[38.91963032108113],[37.730343002478634],[27.638976000000007],[4],"['0.259165772,0.258137705,0.171728378']"
['2174653'],"['46.86617096897022,-121.77966583962578']",[3000],"[UTCDateTime(2015, 7, 24, 4, 57, 48, 825801)]",[104.72586103335156],,[106.04386353540436],,[106.13443731775672],[104.94121476458122],[2.7016019999999967],[5],"['0.060193168,0.09185253,0.034808472']"
['2174378'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2015, 7, 23, 5, 8, 57)]",[64.98535239042673],,[63.94114216078481],,[59.58005496570479],[70.06275392963276],[25.2],[5],"['0.070584643,0.302097576,0.056231448']"
['2174368'],"['46.18914180938682,-122.23089308264451']",[0],"[UTCDateTime(2015, 7, 23, 2, 56, 51, 400021)]",[95.43450881187789],,[-1752.1963313555118],,[95.43450881187789],[95.43450881187788],[46.61254199999999],[4],"['inf,inf,inf']"
['2174063'],"['46.875110033554826,-121.74028883652306']",[1000],"[UTCDateTime(2015, 7, 22, 21, 42, 37, 209)]",[12.902238293508994],,[63.81440991771528],,[12.90223829350891],[12.90223829350892],[10.837917999999988],[4],"['inf,inf,inf']"
['2161943'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2015, 6, 23, 14, 33, 36, 950012)]",[81.66996423862874],,[117.21924720965522],,[80.10861522744494],[81.79230184770925],[19.631273999999994],[8],"['0.153428749,0.272162677,0.109399559']"
['2173553'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 7, 21, 11, 47, 53)]",[67.25897545024735],,[162.0524410121411],,[66.97488420753923],[64.12314156737301],[26.008333333333336],[6],"['0.213931996,0.241787442,0.143750833']"
['2161973'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2015, 6, 23, 8, 49, 8, 950000)]",[281.7750772832886],,[125.28783567297994],,[281.7750772832886],[281.77507728328857],[109.72499999999997],[4],"['inf,inf,inf']"
['2173548'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 7, 21, 10, 1, 45, 275007)]",[48.024079663675096],,[44.26829862488848],,[43.81657950813583],[47.45130055018732],[10.790013999999996],[5],"['0.090108486,0.557178105,0.066491124']"
['2173263'],"['46.87513029592315,-121.75340646538375']",[4000],"[UTCDateTime(2015, 7, 20, 20, 46, 30, 275)]",[105.56068566196838],,[65.35784978685146],,[97.2010338242933],[102.76016761895005],[30.310550000000006],[5],"['0.098916766,0.517533431,0.079102612']"
['2173183'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 7, 20, 11, 35, 55, 500000)]",[159.34719341837976],,[196.36427135913252],,[161.2712991159774],[160.84184065092313],[8.791666666666666],[6],"['0.274273018,0.177379218,0.150446148']"
['2173243'],"['46.1981030329759,-122.17906203543858']",[3000],"[UTCDateTime(2015, 7, 19, 8, 4, 36, 900000)]",[58.799021183656045],,[170.72867769333985],,[59.556450341190384],[56.30769309412972],[20.033333333333335],[9],"['0.215728427,0.222127948,0.148909264']"
['2169948'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2015, 7, 11, 16, 44, 50)]",[42.65728990161772],,[199.86082859056916],,[50.57975142913039],[43.22308666013721],[13.149999999999999],[4],"['0.352131548,0.352225363,0.234193234']"
['2169953'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 7, 11, 16, 41, 25)]",[59.18726392337473],,[185.8569297784577],,[60.43463442735006],[57.89483360615255],[11.950000000000008],[6],"['0.07114063,0.092796153,0.052668548']"
['2169968'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 7, 10, 23, 50, 35)]",[11.171199273207273],,[118.50035253042768],,[11.171199273207746],[11.171199273207064],[14.362500000000011],[4],"['inf,inf,inf']"
['2169348'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 7, 10, 2, 2, 32)]",[72.62126050385353],,[175.6804276409725],,[75.0335149541315],[68.31481212601487],[5.409999999999997],[5],"['0.262305659,0.431734723,0.209839124']"
['2168703'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2015, 7, 8, 15, 41, 27, 700000)]",[87.27316896307593],,[162.36642204329496],,[87.76719760782542],[87.06141922764587],[5.520000000000005],[5],"['0.044494682,0.056989621,0.032548633']"
['2168373'],"['43.73164429585698,-121.24589867131654']",[2000],"[UTCDateTime(2015, 7, 7, 11, 32, 10, 750000)]",[186.9736814182093],,[58.77275643114536],,[184.3223895968955],[187.759946098726],[3.4899999999999975],[5],"['0.353592341,0.641648781,0.157079109']"
['2167068'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 7, 6, 9, 38, 37)]",[50.45624202727692],,[168.01387880460737],,[53.83846615392833],[52.01909716836924],[7.910000000000002],[5],"['0.239418529,0.376296398,0.188984256']"
['2157903'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 6, 11, 18, 19, 39)]",[92.6923592153422],,[127.47889863835837],,[92.71137504971112],[92.67918351923412],[23.57],[5],"['0.001004144,0.00272668,0.000778995']"
['2165943'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2015, 7, 4, 9, 45, 39, 200000)]",[35.96754885191238],,[76.30478840329175],,[29.827087989786484],[39.416669933245885],[68.13999999999999],[5],"['0.222523275,0.447513122,0.144788841']"
['2165643'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2015, 7, 3, 21, 57, 11)]",[63.759186946456424],,[163.17156838572916],,[65.35335590205767],[63.58953470784153],[15.375000000000014],[4],"['0.139686814,0.189330602,0.096204091']"
['2165663'],"['46.19811403676282,-122.19201767753954']",[2000],"[UTCDateTime(2015, 7, 3, 15, 49, 43)]",[53.778008122954596],,[195.22154393445666],,[56.108565650585696],[54.06093177731171],[6.550000000000004],[4],"['0.213830092,0.32830626,0.170002286']"
['2165668'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 7, 3, 14, 23, 24, 800000)]",[36.928701274572525],,[228.93045082772298],,[38.12531838080899],[38.80136159075929],[20.299999999999997],[6],"['0.146851662,0.177103274,0.112586691']"
['2165683'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 7, 3, 6, 0, 17)]",[-386.298420369214],,[41.713123142195116],,[-386.298420369214],[-386.29842036921417],[5.5874999999999915],[4],"['inf,inf,inf']"
['2165708'],"['45.35729627365741,-121.71877830097415']",[4000],"[UTCDateTime(2015, 7, 2, 21, 44, 44)]",[144.97436511694093],,[177.06900316077645],,[865.0841991344445],[145.61675809972326],[10.149999999999999],[4],"['0.250108659,0.293327144,0.180158892']"
['2696743'],"['46.866153712122305,-121.76655038235573']",[5000],"[UTCDateTime(2015, 7, 2, 17, 4, 30, 675012)]",[119.89582825812721],,[85.09814377705989],,[115.43053309374045],[106.96384902104934],[14.030023999999997],[5],"['0.307532777,0.607477405,0.175865776']"
['2705848'],"['45.35731622117565,-121.74430305410195']",[4000],"[UTCDateTime(2015, 6, 30, 22, 54, 21)]",[39.353468201496526],,[142.85950589347468],,[41.59679557276104],[38.76759776504465],[14.310000000000008],[5],"['0.458277825,0.640982955,0.293247045']"
['2150768'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 6, 5, 11, 51, 20)]",[53.87734412026234],,[211.05734292126027],,[49.76204124816759],[51.07827422844034],[7.6800000000000015],[5],"['0.534000425,0.62050029,0.379426825']"
['2150758'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2015, 6, 5, 11, 32, 24)]",[41.338030361603316],,[174.2838153474998],,[41.862535915386836],[45.47997683760013],[15.099999999999994],[7],"['0.324935971,0.465200727,0.26217143']"
['2147858'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 6, 2, 14, 13, 27)]",[66.15015659838167],,[192.78076646383911],,[65.75457991904892],[64.60425238235818],[14.750000000000009],[6],"['0.321170857,0.321303701,0.211087701']"
['2147853'],"['46.857158352649165,-121.76657664960902']",[6000],"[UTCDateTime(2015, 6, 2, 13, 20, 32, 750000)]",[103.62830513566922],,[94.80072931734917],,[102.98148229065143],[103.23976850009971],[21.9375],[4],"['0.047709439,0.180005635,0.036654222']"
['2148053'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 6, 2, 9, 23, 30)]",[18.698748026389172],,[84.38252911314378],,[18.823805269925902],[18.644265594911275],[19.80999999999999],[5],"['0.003691111,0.010759275,0.00274355']"
['2159848'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2015, 6, 18, 15, 26, 24, 825037)]",[8.848995566519733],,[47.990548974727865],,[-2.9733187316807355],[5.825994553391507],[38.375074],[4],"['0.407009737,1.372541108,0.272520251']"
['2147593'],"['46.24311360107473,-122.21787607904783']",[1000],"[UTCDateTime(2015, 6, 1, 13, 1, 35, 500501)]",[10.987508553953935],,[252.95201480728363],,[8.43504133760602],[8.440226574861475],[13.176001999999997],[8],"['0.304372789,0.21669847,0.380192719']"
['2147588'],"['46.189080201233445,-122.15317189992292']",[4000],"[UTCDateTime(2015, 6, 1, 12, 57, 25, 5)]",[77.56193164127833],,[217.9473191225059],,[78.42872341470488],[74.51643468164814],[5.805565555555571],[9],"['0.569538874,0.248684592,0.40533624']"
['2159143'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2015, 6, 17, 20, 0, 28, 900004)]",[3.7069945777502418],,[44.20177918243316],,[6.100151988928425],[-3.461212582667537],[7.262508000000004],[4],"['0.126234798,0.796500269,0.105430524']"
['2158858'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 6, 17, 10, 29, 13)]",[50.03923629036322],,[171.16516232847772],,[43.80289871199135],[37.85817593850458],[16.53000000000001],[5],"['0.618630722,0.75468923,0.410380089']"
['2158853'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2015, 6, 17, 3, 52, 10, 600004)]",[83.95875533021113],,[110.20104197265539],,[81.94871296840425],[79.84969739749359],[28.378579428571424],[7],"['0.130636752,0.241283191,0.100669498']"
['2147258'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 5, 31, 13, 57)]",[65.4547390461808],,[171.57300684503633],,[63.31012091221107],[71.34143115356807],[18.93125000000001],[8],"['0.342083684,0.323390379,0.214961913']"
['2146478'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 5, 30, 4, 3, 55)]",[80.1257955189191],,[208.18338287442293],,[72.41423553690862],[83.48226736481149],[11.45],[5],"['0.402647089,0.479596302,0.288932797']"
['2146483'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 5, 30, 1, 24, 45)]",[97.60870821906474],,[119.10783768437557],,[97.60870821906474],[97.60870821906474],[26.65],[4],"['inf,inf,inf']"
['2158348'],"['45.384289463826605,-121.71872974719292']",[4000],"[UTCDateTime(2015, 6, 15, 23, 8, 34)]",[135.02101767356024],,[24.78850011868204],,[121.32374799769241],[128.99764819490005],[7.47499999999998],[4],"['0.162814889,2.310947283,0.104774858']"
['2157253'],"['45.35730695982675,-121.73154067529694']",[6000],"[UTCDateTime(2015, 6, 14, 9, 13, 54, 900000)]",[79.24343881217044],,[141.94454353871808],,[77.80514124878954],[80.83649110886708],[14.099999999999989],[6],"['0.090663782,0.158731354,0.05925056']"
['2157268'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2015, 6, 14, 2, 54, 49)]",[62.09759837556154],,[208.82219212967266],,[67.84024817857576],[64.14846648581444],[5.179999999999995],[5],"['0.332050202,0.335053103,0.240290344']"
['2144888'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2015, 5, 27, 21, 9, 35, 250003)]",[56.03686963503353],,[156.07478901299328],,[55.768025314297944],[56.192997743587384],[20.833339333333342],[6],"['0.142213444,0.174295426,0.098091691']"
['2144843'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 5, 27, 21, 1, 17, 575000)]",[33.89560254923496],,[141.34064744338272],,[39.69511558210111],[40.35650924611434],[27.03000000000001],[5],"['0.259356554,0.461616956,0.199261557']"
['2153153'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 6, 8, 12, 43, 2)]",[17.18383932237063],,[36.39438007975706],,[17.183839322370627],[17.183839322370407],[14.849999999999994],[4],"['inf,inf,inf']"
['2153148'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2015, 6, 8, 12, 12, 10)]",[66.26884871777378],,[146.40022614054843],,[47.856953868398875],[59.44374478808536],[12.650000000000006],[6],"['0.313508741,0.37282539,0.224038681']"
['2153143'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2015, 6, 8, 2, 19, 51, 475000)]",[-11.976584830838027],,[92.817427057108],,[-8.810220189338423],[-1.5064850882332308],[15.0],[5],"['0.588584558,1.310396919,0.468174513']"
['2149353'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2015, 6, 3, 11, 12, 31, 300000)]",[56.26378599085217],,[185.970272887],,[56.12147320505068],[57.31952144666796],[14.377777777777787],[9],"['0.37690666,0.354388667,0.25151654']"
['2149348'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2015, 6, 3, 8, 23, 40)]",[41.00340603113251],,[51.492514763871405],,[39.09318208577547],[28.986957267784366],[13.309999999999992],[5],"['0.15252997,0.659599496,0.118953069']"
['2138848'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2015, 5, 20, 12, 15, 26, 100026)]",[137.34025905886105],,[38.915762819806226],,[107.81005546440228],[131.61382023038735],[23.425052000000008],[6],"['0.267534257,1.421644466,0.178977651']"
['2132078'],"['46.84816297896432,-121.76660290551352']",[5000],"[UTCDateTime(2015, 5, 14, 2, 39, 12, 725000)]",[50.10189382376861],,[115.71040016928788],,[48.876111628109335],[46.70640194401198],[130.8125],[4],"['0.183691401,0.330364011,0.112627327']"
['2120748'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2015, 5, 4, 9, 34, 19, 100006)]",[14.270296682249576],,[35.835427191585325],,[14.765945577360032],[-6.9622364199406865],[13.425012000000002],[4],"['0.483883242,3.025532021,0.339954074']"
['2120448'],"['46.198138245104026,-122.23088463003916']",[0],"[UTCDateTime(2015, 5, 4, 2, 45, 18, 6)]",[236.02912148353315],,[155.16702781996412],,[235.2462965613519],[229.39489422568766],[6.5583453333333255],[6],"['0.726848506,0.566208669,0.555949073']"
['2097343'],"['46.21608337057565,-122.16606833785225']",[1000],"[UTCDateTime(2015, 4, 7, 4, 10, 21, 425000)]",[-17.11135507131114],,[71.692411591208],,[-17.111355071311163],[-17.11135507131109],[7.174999999999997],[4],"['inf,inf,inf']"
['2084948'],"['46.84812398024422,-121.74038077174545']",[4000],"[UTCDateTime(2015, 3, 23, 2, 35, 17)]",[137.00326134565623],,[23.620251861121407],,[-204.15007557253895],[500.0619657188407],[15.835714285714285],[7],"['0.10299252,1.09281569,0.064744088']"
['2083143'],"['46.857119345562786,-121.74035013991426']",[2000],"[UTCDateTime(2015, 3, 17, 23, 3, 15, 1338)]",[202.1610325834087],,[64.17792487289593],,[218.99822449904386],[200.99050515228512],[13.16100933333332],[6],"['0.168521738,0.745802866,0.128376044']"
['2079258'],"['46.87513029592315,-121.75340646538375']",[3000],"[UTCDateTime(2015, 3, 13, 6, 58, 12)]",[214.519665118962],,[42.90825294170755],,[230.053924940562],[208.87372208915747],[27.63333333333334],[6],"['0.282326286,1.647055415,0.19106124']"
['2078578'],"['46.95612381923089,-121.77942448269197']",[18000],"[UTCDateTime(2015, 3, 12, 2, 36, 58, 600010)]",[-212.12149686361775],,[17.576791073681342],,[199.12711747265666],[136.6499835613608],[-3.9555355555555547],[9],"['0.09929373,1.404150313,0.075494437']"
