event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['1368943'],"['46.857119345562786,-121.74035013991426']",[6000],"[UTCDateTime(2013, 2, 10, 5, 22, 33, 1000)]",[131.5103009534669],,[98.11221436622485],,[126.52395365019562],[148.93828575294717],[15.193666666666678],[6],"['0.471565015,0.718410008,0.233112781']"
['1368968'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2013, 2, 10, 1, 39, 17, 551000)]",[120.11451114734788],,[65.99109214256022],,[123.23781156309865],[120.15756550865498],[6.101999999999999],[7],"['0.203839367,0.649497224,0.125919173']"
['1367848'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2013, 2, 7, 17, 3, 1, 850000)]",[224.24617252258219],,[85.37405965243308],,[245.40614171853267],[217.04297704688202],[-0.4071428571428685],[7],"['0.23700573,0.764090442,0.178955642']"
['1367543'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2013, 2, 7, 0, 52, 1, 400)]",[93.97327753167272],,[57.45719522926315],,[89.67007320469571],[97.0467839201364],[11.517466666666655],[6],"['0.117064764,0.635011246,0.084432479']"
['1365443'],"['46.875110033554826,-121.74028883652306']",[2000],"[UTCDateTime(2013, 2, 2, 8, 28, 28)]",[319.13705334990044],,[39.13084988135478],,[-28.846695772204946],[-386.4401249025752],[4.841666666666659],[6],"['0.176160428,1.076134423,0.118473028']"
['1362443'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 1, 29, 18, 23, 45, 873100)]",[284.3259418581279],,[51.55192696808623],,[286.4969418385157],[287.78663702418567],[7.671199999999985],[6],"['0.048187783,0.299754199,0.037138635']"
['1362253'],"['46.85709759162653,-121.72723690003168']",[7000],"[UTCDateTime(2013, 1, 29, 9, 25, 40, 450000)]",[273.310714890276],,[100.99280069202128],,[281.4979561611379],[279.29750584327365],[15.588888888888881],[9],"['0.360200901,0.808216765,0.261637838']"
['1361863'],"['46.866092938062245,-121.72720406606092']",[3000],"[UTCDateTime(2013, 1, 28, 7, 30, 27)]",[209.42936832362955],,[15.296114172823712],,[288.6269398014693],[237.3143811150595],[3.4937499999999915],[8],"['0.214269601,4.343679008,0.166097377']"
['1361853'],"['46.86613495468696,-121.75343493385125']",[5000],"[UTCDateTime(2013, 1, 28, 5, 27, 15)]",[142.02745840575827],,[64.29974463182589],,[128.35367407603192],[-571.701355541233],[7.427777777777781],[9],"['0.161657679,0.555208484,0.103806456']"
['1361903'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 1, 27, 8, 2, 16, 874900)]",[64.59133004948436],,[57.52959073611096],,[61.266696300100236],[63.399001174274076],[4.405355555555543],[9],"['0.123279126,0.731773318,0.096566511']"
['1354668'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 21, 19, 25, 39)]",[-30.975175300920256],,[134.5702981094531],,[685.155379171943],[682.722828967489],[11.558333333333332],[6],"['0.604564361,0.678001293,0.300508106']"
['1354743'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 21, 18, 9, 40)]",[5.81129620640353],,[64.67610603632419],,[11.145712019223364],[3.1032309390516843],[6.371428571428567],[7],"['0.154369987,0.437955672,0.085746534']"
['1354748'],"['43.722651366046065,-121.25832001025157']",[0],"[UTCDateTime(2013, 1, 21, 17, 40, 5)]",[90.51282965372437],,[72.98526570515462],,[83.99334253715513],[96.0157745968579],[5.816666666666667],[6],"['0.078452207,0.446594148,0.068315724']"
['1356048'],"['43.73166247561025,-121.28313483262217']",[1000],"[UTCDateTime(2013, 1, 20, 19, 26, 55, 275000)]",[682.243879213348],,[121.09956584217318],,[321.7148841990936],[319.47831352148205],[10.575000000000008],[6],"['0.438401531,0.368717581,0.169112677']"
['1356058'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 20, 17, 54, 35, 175000)]",[6.682377094162524],,[41.84493627191567],,[-1.9236348934294132],[0.5359105610775863],[8.074999999999994],[6],"['0.179395977,0.738413571,0.092497911']"
['1356063'],"['43.72264396098373,-121.24590981662602']",[0],"[UTCDateTime(2013, 1, 20, 17, 20, 51)]",[70.31477907409158],,[71.01880547316955],,[67.83316727355938],[63.47179608942423],[5.708333333333333],[6],"['0.104795818,0.607576803,0.091781514']"
['1356068'],"['43.722635209548,-121.2334996263343']",[1000],"[UTCDateTime(2013, 1, 20, 17, 18, 40, 100000)]",[113.68740537372737],,[145.29013346732617],,[116.71065885446077],[122.35974764371268],[-1.3250000000000075],[6],"['1.106476175,0.546055472,1.016787691']"
['1356548'],"['43.72264396098373,-121.24590981662602']",[0],"[UTCDateTime(2013, 1, 19, 17, 17, 8)]",[71.81470048550227],,[97.69159551107307],,[63.84637951754637],[72.76950356876591],[3.6699999999999933],[5],"['0.108247237,0.45791229,0.093256333']"
['1350248'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 18, 18, 11, 19, 975000)]",[500.13764879396416],,[46.66078457540822],,[-565.856474403718],[-568.469582242119],[5.133333333333326],[6],"['0.246560974,0.91175351,0.127333483']"
['1350258'],"['43.71364361188018,-121.24592095737853']",[1000],"[UTCDateTime(2013, 1, 18, 17, 22, 33)]",[73.67527088258365],,[58.45928384804146],,[57.27569153959527],[86.21392339082738],[3.6099999999999968],[5],"['0.132105889,1.676195767,0.255831144']"
['1321148'],"['46.84814422957513,-121.75349183388761']",[2000],"[UTCDateTime(2012, 12, 16, 2, 0, 25, 400)]",[22.366557386364295],,[98.99773903708595],,[21.441449941659975],[22.623741174764415],[8.875800000000005],[4],"['0.034739085,0.082377281,0.021988898']"
['1349653'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 1, 18, 13, 23, 40)]",[293.4328432790627],,[112.35366610318697],,[296.1197776376038],[295.63376437607405],[8.012500000000003],[4],"['0.193062704,0.592093988,0.131208418']"
['1349743'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 1, 18, 12, 3, 55, 775000)]",[268.8371440375524],,[30.36488669949795],,[301.35455946643407],[230.79665629612867],[-0.4899999999999977],[5],"['0.224638116,3.13900951,0.182009773']"
['1348663'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 17, 18, 1, 55)]",[0.9105593686773572],,[77.88779549768513],,[-0.5983170243689239],[1.1929174177454587],[10.716666666666677],[6],"['0.141063242,0.289649118,0.070830614']"
['1348658'],"['43.72264396098373,-121.24590981662602']",[1000],"[UTCDateTime(2013, 1, 17, 17, 23, 43)]",[120.37002133012008],,[46.7953059843751],,[121.8066465796266],[112.55163033810338],[6.37499999999999],[6],"['0.198199199,1.23164579,0.144737814']"
['1348653'],"['43.71363486221994,-121.2335126238737']",[1000],"[UTCDateTime(2013, 1, 17, 17, 3, 26)]",[122.86354686735862],,[454.39481978658756],,[124.57756696950857],[123.5767384162692],[5.300000000000011],[5],"['3.899546662,0.157895395,3.558220781']"
['1348358'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 1, 16, 21, 43, 17, 626000)]",[240.48086125649695],,[104.62371565429393],,[228.46033607648224],[229.2223745478756],[7.839500000000008],[8],"['0.125342804,0.439016244,0.099993884']"
['1348288'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 1, 16, 18, 2, 3)]",[12.179741639642964],,[88.57945412957952],,[7.4376833721769735],[21.352625756999036],[6.7428571428571535],[7],"['0.302347579,0.640443407,0.178638277']"
['1348258'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 16, 8, 42, 13)]",[-25.008203900161398],,[145.03043231896575],,[-25.84540681278794],[-25.50520214838887],[6.387500000000003],[4],"['0.175955727,0.115735692,0.062171851']"
['1348248'],"['46.83916759106745,-121.76662915007618']",[1000],"[UTCDateTime(2013, 1, 16, 7, 39, 23, 50000)]",[187.89663122336728],,[34.77598072240114],,[27.074544120764294],[225.3723532215407],[21.619999999999997],[5],"['0.597493674,2.531976028,0.37059864']"
['1348063'],"['46.866092938062245,-121.72720406606092']",[2000],"[UTCDateTime(2013, 1, 16, 1, 57, 10)]",[17.147170762473664],,[29.766454947043457],,[-12.379003689722833],[47.20447780600645],[30.191666666666666],[6],"['0.165272316,1.651080332,0.112576566']"
['1348058'],"['43.73166247561025,-121.28313483262217']",[0],"[UTCDateTime(2013, 1, 16, 1, 38, 17, 550000)]",[173.87418880978842],,[388.8203105975532],,[173.87418880978845],[173.87418880978845],[6.1000000000000085],[4],"['inf,inf,inf']"
['1347543'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 1, 15, 17, 51, 9)]",[-34.842697693947514],,[71.02124558533421],,[-391.7474261134997],[320.9118782921413],[5.90000000000001],[6],"['0.15025858,0.385491504,0.083407829']"
['1347348'],"['46.857158352649165,-121.76657664960902']",[2000],"[UTCDateTime(2013, 1, 15, 3, 17, 4, 426000)]",[1407.2701035434093],,[33.73017951049859],,[-21.388709626445383],[678.9106207485503],[23.16866666666668],[6],"['0.087307905,0.512682063,0.051524988']"
['1346183'],"['43.72264396098373,-121.24590981662602']",[1000],"[UTCDateTime(2013, 1, 14, 18, 47, 46)]",[212.93782541380568],,[33.93932782847702],,[228.61684536900336],[210.79832564046757],[5.533333333333331],[6],"['0.094252352,0.760440568,0.06207058']"
['1346173'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 14, 18, 16, 24)]",[73.61849965409448],,[38.57753923109925],,[176.39266661435195],[126.24417687048981],[9.96428571428571],[7],"['0.164773697,1.699893879,0.134466471']"
['1346168'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 1, 14, 12, 55, 44)]",[-193.79265077762827],,[132.78646050613375],,[-194.9487883679564],[-556.1162206651704],[7.759999999999996],[5],"['0.366722667,0.348857925,0.187511242']"
['1346163'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 14, 12, 49, 4, 925000)]",[103.23589812192226],,[112.00448975562854],,[104.49365086720485],[113.60945853994893],[11.366666666666665],[6],"['0.155939352,0.511406478,0.113810737']"
['1346143'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2013, 1, 14, 11, 37, 4)]",[173.85397946511975],,[58.47888332442435],,[527.0105602175262],[172.2543248237606],[6.100000000000006],[5],"['0.285748257,0.533491709,0.130722983']"
['1346138'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 1, 14, 11, 22, 26)]",[181.20768732579546],,[162.21839624559829],,[182.4287963979027],[179.48125641943713],[5.9899999999999975],[5],"['0.448752673,0.341865243,0.231206032']"
['1346133'],"['43.722651366046065,-121.25832001025157']",[1000],"[UTCDateTime(2013, 1, 14, 11, 17, 57)]",[114.71834832164204],,[77.64466688892392],,[117.43608033563275],[113.32475683853565],[8.510000000000014],[5],"['0.145989309,0.619622805,0.109214108']"
