event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['3072643'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2018, 10, 16, 18, 13, 16, 950000)]",[43.558903581960784],,[98.96662243942428],,[44.33757917157878],[41.86414347827621],[18.170000000000005],[5],"['0.110406328,0.192552326,0.066871878']"
['3070943'],"['46.857191358673674,-121.79280319434346']",[4000],"[UTCDateTime(2018, 10, 16, 9, 30, 19, 875002)]",[195.88469945867809],,[117.49624910840248],,[201.30552169318088],[184.65348502093389],[43.34375399999999],[8],"['0.343244622,0.587370354,0.228384025']"
['3069743'],"['46.18911760617305,-122.19203246958193']",[2000],"[UTCDateTime(2018, 10, 15, 19, 8, 25, 300758)]",[27.04774223811043],,[28.951401576753955],,[-15.67430257464157],[40.92362845079771],[25.026516000000004],[8],"['0.250455209,2.105413593,0.185319037']"
['3068343'],"['46.20711045312764,-122.19200287918224']",[2000],"[UTCDateTime(2018, 10, 15, 4, 14, 58, 750000)]",[259.59281542633494],,[5.120400273519256],,[8.204120496581014],[188.10128648199898],[28.937500000000004],[8],"['0.256092206,11.459164987,0.189752424']"
['3068743'],"['46.84816297896432,-121.76660290551352']",[3000],"[UTCDateTime(2018, 10, 14, 22, 25, 3, 650073)]",[91.5178929997546],,[63.044270138758876],,[85.43189152770087],[93.11501763779773],[11.957288857142865],[7],"['0.065397615,0.348840475,0.05180275']"
['3069548'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 10, 12, 17, 51, 26)]",[13.801833806956568],,[96.30356791848834],,[17.182142354144467],[10.754698583092374],[31.05],[5],"['0.189597052,0.494234856,0.147612756']"
['3065348'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2018, 10, 11, 0, 59, 12, 950000)]",[674.5524946102256],,[48.376817242518044],,[281.7238335181066],[685.0889886521576],[22.564285714285717],[7],"['0.396240666,1.523639989,0.262713899']"
['3065448'],"['46.1981030329759,-122.17906203543858']",[2000],"[UTCDateTime(2018, 10, 11, 0, 50, 12, 300197)]",[46.02049586256233],,[108.78425434347274],,[59.97859768743804],[40.69863876739955],[63.405949555555544],[9],"['0.382109732,0.676793433,0.248506764']"
['3064153'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2018, 10, 10, 5, 6, 30)]",[26.825150749625067],,[73.22653230647884],,[27.17069818721506],[26.435192542989473],[51.33],[5],"['0.018724056,0.039775096,0.012264748']"
['3064158'],"['46.21609584681671,-122.17902820341816']",[0],"[UTCDateTime(2018, 10, 10, 4, 45, 9, 550000)]",[65.64040561920086],,[199.62214847721953],,[63.605747079392195],[66.93063159674921],[26.024999999999988],[8],"['0.48904056,0.508047603,0.352795286']"
['3082643'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2018, 10, 30, 8, 8, 26)]",[325.847638812897],,[213.5359508398727],,[328.68936471134725],[-28.97918790141045],[6.9500000000000055],[5],"['2.985637776,0.569674128,2.231769832']"
['3057043'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2018, 10, 4, 14, 19, 52, 113)]",[107.7699620916229],,[66.0975324076041],,[89.43296594527804],[124.68806008286651],[23.343083142857136],[7],"['0.213691906,0.756217772,0.13400201']"
['3057243'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2018, 10, 4, 13, 15, 12)]",[36.848566725287085],,[117.20720219245084],,[42.03337713528839],[33.54206971101375],[8.915000000000006],[10],"['0.304651298,0.556539405,0.209409104']"
['3056448'],"['46.857175605795106,-121.77968991796128']",[5000],"[UTCDateTime(2018, 10, 3, 15, 43, 8, 150277)]",[-23.37873519596354],,[57.621942113644586],,[685.1099561736996],[321.03062757554386],[31.115553999999996],[10],"['0.257672993,0.835728867,0.166358724']"
['3056843'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2018, 10, 3, 7, 15, 29)]",[-12.614276726824901],,[148.98299952867754],,[-14.487335170653859],[-12.678620349837265],[5.5499999999999945],[5],"['0.092330405,0.207041957,0.059225448']"
['3056848'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2018, 10, 3, 6, 52, 2)]",[687.2688586851277],,[46.722007121060734],,[318.6480566400046],[321.16505985626935],[5.229999999999995],[5],"['0.182292947,1.090417988,0.187631878']"
['3083163'],"['46.19809056202087,-122.16610639885269']",[3000],"[UTCDateTime(2018, 10, 27, 8, 4, 13, 925015)]",[64.73398768293683],,[132.69784889571238],,[64.05233213495985],[64.31645685455477],[15.02503000000001],[12],"['0.296451341,0.427547148,0.205496852']"
['3080543'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 10, 26, 18, 59, 40, 450009)]",[137.5229914524998],,[46.37485097027369],,[141.51828133111087],[499.4823001109917],[50.88751800000001],[4],"['0.240719856,0.870017055,0.157431823']"
['3079948'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2018, 10, 26, 3, 3, 50)]",[314.7952602914556],,[72.76667900219624],,[303.3083288741254],[316.70078662852404],[29.05],[5],"['0.305329951,1.259302578,0.282567697']"
['3079348'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2018, 10, 25, 18, 40, 17, 450302)]",[272.53141540402163],,[49.24966913437913],,[267.94695798196113],[272.22289255416325],[31.730604000000007],[5],"['0.064731804,0.167673909,0.03810134']"
['3041543'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2018, 9, 21, 23, 34, 59)]",[300.03674056076335],,[261.79334094672794],,[299.6452383519297],[299.25517110531405],[15.65],[5],"['0.143823225,0.05298163,0.05691991']"
['3030943'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2018, 9, 14, 18, 54, 57, 951180)]",[279.42521881973454],,[57.42030275837577],,[271.5511637128288],[282.6797457903888],[20.369026666666656],[6],"['0.216011741,0.524933781,0.137385662']"
['3030348'],"['46.84816297896432,-121.76660290551352']",[2000],"[UTCDateTime(2018, 9, 14, 15, 15, 57)]",[-1.9031481612058498],,[85.55655960343199],,[6.816529780363706],[-4.930372216287227],[18.499999999999993],[4],"['0.369756016,0.799906461,0.237995004']"
['3063648'],"['46.180110162231614,-122.17909583859085']",[0],"[UTCDateTime(2018, 10, 9, 21, 29, 20, 500004)]",[-55.88089953970395],,[65.61326722502763],,[304.11910046029607],[-55.88089953970385],[37.562508000000015],[4],"['inf,inf,inf']"
['3035043'],"['46.8212479745754,-121.83220428867624']",[1000],"[UTCDateTime(2018, 9, 12, 19, 25, 39, 100000)]",[40.5659280151762],,[-3928.4481994786015],,[40.5659280151762],[40.5659280151762],[-4.150000000000013],[4],"['inf,inf,inf']"
['3063543'],"['46.180110162231614,-122.17909583859085']",[0],"[UTCDateTime(2018, 10, 9, 2, 35, 37, 875004)]",[14.065425229235501],,[362.2243327819955],,[15.399303960493432],[13.755597127692685],[65.710008],[5],"['1.145630969,0.134619165,1.004936244']"
['3041143'],"['46.19811403676282,-122.19201767753954']",[2000],"[UTCDateTime(2018, 9, 11, 10, 47, 50)]",[-49.72170064803396],,[192.83130810775444],,[311.46464994021653],[-47.964096942089746],[6.391666666666661],[6],"['0.202458203,0.167349991,0.116702345']"
['3041048'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2018, 9, 11, 9, 46, 56)]",[318.3092867329492],,[112.56772356924598],,[315.1071032426427],[683.6551121504988],[6.549999999999993],[6],"['0.498513433,1.09152065,0.458298517']"
['3027443'],"['46.84814422957513,-121.75349183388761']",[3000],"[UTCDateTime(2018, 9, 11, 7, 54, 34)]",[262.39493402900325],,[60.249802530559215],,[258.63999939280427],[261.0484641124966],[13.937499999999993],[4],"['0.073910396,0.353221115,0.05511518']"
['3029448'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2018, 9, 11, 6, 42, 32)]",[-31.661972734218487],,[79.46110482272427],,[317.7254985989879],[316.082526893569],[7.050000000000006],[5],"['0.246149028,0.66502482,0.172382218']"
['3060543'],"['46.84821022746224,-121.80593616999867']",[1000],"[UTCDateTime(2018, 10, 7, 21, 16, 27, 976026)]",[85.08504939268116],,[14.65630130241296],,[-749.4756198619168],[161.06534172698494],[25.002052000000003],[6],"['0.195605532,4.600298764,0.162163112']"
['3061043'],"['46.857175605795106,-121.77968991796128']",[5000],"[UTCDateTime(2018, 10, 7, 8, 13, 30, 550000)]",[312.93422821612234],,[25.42557569880836],,[17.617021340186387],[305.54647027116744],[29.927777777777766],[9],"['0.297580141,2.310953828,0.192593128']"
['3028248'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 9, 9, 15, 20, 36, 975000)]",[-1.3618727361836467],,[49.38156311938279],,[-4.047819182133046],[3.953277018774968],[31.959999999999997],[5],"['0.078507564,0.488370835,0.069191462']"
['3061543'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2018, 10, 6, 11, 18, 9, 875000)]",[222.92469976145247],,[26.43350932546348],,[228.45049439542953],[216.43056729033628],[21.919999999999998],[5],"['0.13000578,1.017349475,0.101927891']"
['3028358'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2018, 9, 9, 7, 59, 26, 9)]",[214.52765398735602],,[14.263340812880125],,[186.32761514456655],[200.3867288108727],[8.200018000000007],[4],"['0.062129855,1.095029247,0.04381346']"
['3028543'],"['46.22510324318335,-122.19197326350762']",[2000],"[UTCDateTime(2018, 9, 9, 4, 44, 2)]",[-208.46705020814704],,[153.34023796575087],,[-205.39451994165606],[-202.73537763895635],[13.857142857142852],[7],"['0.158999897,0.444478548,0.166536019']"
['3026748'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 9, 7, 20, 27, 9)]",[65.5944911112229],,[91.3953277680361],,[65.59449111122294],[65.5944911112229],[36.00000000000001],[4],"['inf,inf,inf']"
['3020743'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 9, 6, 0, 41, 39, 850000)]",[12.774522205293904],,[47.79479263177806],,[24.636869431092247],[6.2240712279945525],[24.599999999999984],[5],"['0.157645798,0.79664856,0.125799016']"
['3025948'],"['46.18012116135813,-122.19204725531323']",[1000],"[UTCDateTime(2018, 9, 5, 19, 26, 4, 700000)]",[279.21940562966614],,[29.616111431654108],,[276.5335847035115],[280.60076672596193],[26.079999999999995],[5],"['0.065965231,0.492737124,0.049988994']"
['3020243'],"['46.857158352649165,-121.76657664960902']",[5000],"[UTCDateTime(2018, 9, 5, 18, 56, 46, 964)]",[237.96121609161247],,[71.50189634626999],,[260.5270768586677],[254.77841533583376],[9.744785142857145],[7],"['0.179461082,0.90310051,0.160853531']"
['3025853'],"['46.875166317935495,-121.77964175088081']",[6000],"[UTCDateTime(2018, 9, 5, 18, 41, 32, 500964)]",[146.58943612664862],,[57.67013088485686],,[124.757708083323],[-572.5436144467908],[9.616213714285717],[7],"['0.17947905,0.677695044,0.117810022']"
['3020443'],"['46.2340761222244,-122.1660302443359']",[8000],"[UTCDateTime(2018, 9, 5, 13, 32, 34, 800951)]",[199.66152071303452],,[120.65707411694173],,[196.39101475951742],[197.1005943931759],[5.893568666666667],[6],"['0.372219079,0.4758692,0.257996749']"
['3020043'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2018, 9, 5, 7, 28, 28, 900000)]",[287.5141233970941],,[89.2602985760591],,[288.89797988918895],[289.1386969574659],[6.150000000000006],[5],"['0.094208247,0.125417833,0.051472381']"
['3019853'],"['46.866153712122305,-121.76655038235573']",[5000],"[UTCDateTime(2018, 9, 5, 2, 38, 25, 350000)]",[126.22613874669489],,[35.537292534726106],,[128.04267241192773],[133.02464593497177],[6.943750000000001],[8],"['0.174227795,1.047260342,0.123375238']"
['3024843'],"['46.20708697341162,-122.1660873724145']",[0],"[UTCDateTime(2018, 9, 3, 21, 52, 55, 425000)]",[79.42701911611103],,[58.37254375268842],,[81.16150402722829],[82.1015713570218],[84.29999999999998],[4],"['0.130383329,0.386728142,0.079808549']"
['3016743'],"['46.1981030329759,-122.17906203543858']",[4000],"[UTCDateTime(2018, 9, 2, 20, 19, 30, 650012)]",[96.94719333315021],,[71.4127041068002],,[128.496965112059],[80.50349601723619],[34.15456945454545],[11],"['0.288174984,0.755363812,0.206229995']"
['3016143'],"['46.88412562294663,-121.75337798460662']",[4000],"[UTCDateTime(2018, 9, 2, 5, 45, 20, 550012)]",[-182.7854759095199],,[140.86606056728465],,[-181.94619856174037],[178.06242189955574],[29.200024000000006],[4],"['0.187356673,0.224036686,0.118537136']"
['3024348'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2018, 9, 1, 18, 56, 49, 875000)]",[257.11940857636495],,[62.35594797363612],,[257.11940857636506],[257.119408576365],[50.08750000000001],[4],"['inf,inf,inf']"
['3024343'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2018, 9, 1, 17, 33, 44, 101133)]",[41.64416664407182],,[51.61362870036595],,[44.02530080862431],[44.50859016648561],[45.72726600000001],[6],"['0.056849035,0.234263452,0.041149414']"
['3024113'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2018, 9, 1, 11, 33, 14)]",[-7.071403067399149],,[43.01282878637576],,[-9.908685459971252],[6.590349335960296],[11.991666666666665],[6],"['0.111484998,0.733583541,0.093921766']"
['3054343'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 9, 30, 2, 47, 36)]",[30.22191964232957],,[35.79802281306896],,[38.0563435641474],[42.04210712273027],[68.675],[6],"['0.222694021,1.430805413,0.170455262']"
['3054543'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 9, 29, 9, 24, 6, 700758)]",[37.42558933131954],,[94.34519872319731],,[36.54153665579495],[38.068777636979384],[63.521516],[5],"['0.078526263,0.12519919,0.05108188']"
['3054643'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 9, 29, 9, 14, 53, 225767)]",[-19.348069744237378],,[24.715212731644062],,[-14.859308122552322],[21.432895544283166],[64.50986733333333],[6],"['0.32942902,3.151057555,0.243281532']"
['3022858'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 8, 30, 4, 21, 6, 475142)]",[6.921160897665955],,[88.94727154437611],,[4.623843544406031],[10.098355327015815],[86.680284],[5],"['0.168039362,0.316974388,0.114889215']"
['3051443'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2018, 9, 28, 15, 53, 43, 825007)]",[44.62042375407225],,[103.50178163454466],,[39.248638099402925],[41.710730512876836],[22.820013999999997],[5],"['0.232219223,0.400214553,0.14975277']"
['3051743'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2018, 9, 28, 7, 4, 46)]",[314.4896300745499],,[78.55671568454387],,[302.5246401227108],[682.8541780976005],[23.34285714285713],[7],"['0.278317385,0.724207538,0.191678873']"
['3050348'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2018, 9, 27, 4, 58, 57, 135000)]",[-30.314905078224722],,[79.40739336771988],,[38.488030812844165],[-14.220027916223215],[27.820000000000007],[6],"['0.507312836,1.387033252,0.369439312']"
['3047443'],"['46.19811403676282,-122.19201767753954']",[2000],"[UTCDateTime(2018, 9, 26, 18, 20, 11, 75001)]",[282.7246822390335],,[8.844170951921368],,[323.0212437972159],[302.80700357356034],[62.93571628571429],[7],"['0.478778151,7.961062612,0.28581461']"
['3046743'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 9, 26, 10, 36, 39)]",[30.675379759462245],,[39.31270938857603],,[34.06221801222602],[59.26255381149518],[65.86666666666666],[6],"['0.272038093,1.621519905,0.207812126']"
['3044343'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2018, 9, 25, 14, 45, 54)]",[173.7002686511048],,[48.630343598007116],,[215.87684216119112],[166.09928349662218],[5.385714285714276],[7],"['0.270934018,1.503327666,0.244353089']"
['3046243'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 9, 25, 1, 14, 58, 710000)]",[-23.056590577443217],,[37.178690932038585],,[-15.881250655528312],[-11.963305395693775],[78.55333333333333],[6],"['0.225659327,1.149196094,0.172027437']"
['3046943'],"['46.18012116135813,-122.19204725531323']",[1000],"[UTCDateTime(2018, 9, 23, 13, 29, 55, 900105)]",[-18.350477088964734],,[139.78509829647336],,[-21.044005195554],[-20.1057288775877],[7.862710000000007],[4],"['0.156649381,0.217296462,0.10480656']"
['3046953'],"['46.171113705520135,-122.17911272935235']",[11000],"[UTCDateTime(2018, 9, 23, 4, 35, 34, 350105)]",[325.9098014840549],,[340.0106709615699],,[325.6322145187765],[326.8398023318578],[-0.8426471428571379],[7],"['1.420343432,0.476442504,1.247546651']"
['3042543'],"['46.189127140770765,-122.20498600336543']",[0],"[UTCDateTime(2018, 9, 22, 18, 49, 39, 685000)]",[-42.37826711286459],,[186.52732206091346],,[-42.97499304551576],[-41.90561455143549],[25.04500000000001],[4],"['0.169777989,0.080245157,0.099849472']"
['3042443'],"['46.18012116135813,-122.19204725531323']",[0],"[UTCDateTime(2018, 9, 22, 17, 6, 19, 475581)]",[323.3244620417422],,[81.49326081390186],,[321.22292431056405],[323.2612200196522],[18.841162000000008],[5],"['0.065016634,0.152495641,0.048692839']"
['3041843'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2018, 9, 22, 6, 50, 24, 975000)]",[21.186815387424954],,[35.211674356453976],,[21.186815387425092],[21.186815387425064],[49.65000000000001],[4],"['inf,inf,inf']"
['3041743'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2018, 9, 21, 20, 41, 45)]",[301.6689892347976],,[177.50340027624867],,[298.00368239586726],[-53.73019751282514],[45.05833333333334],[6],"['0.279001862,0.226696679,0.167135352']"
['3040543'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2018, 9, 21, 5, 10, 1, 300000)]",[45.68513222204958],,[125.90740750259047],,[45.685132222049575],[45.68513222204956],[27.47500000000001],[4],"['inf,inf,inf']"
['3033448'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 9, 18, 0, 18, 47)]",[-42.50566517574921],,[33.82497424416665],,[683.6005686025596],[293.5211725364493],[39.17999999999999],[5],"['0.386734157,1.518151789,0.227748904']"
['3033443'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 9, 17, 22, 44, 41)]",[-3.7391469669447925],,[45.383146879861535],,[1.179880117437645],[-6.739503183498299],[100.425],[4],"['0.582424883,1.404364241,0.310166922']"
['3032743'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 9, 17, 21, 22, 25, 600022)]",[-23.593542982963207],,[62.13968552847919],,[-27.830169016187405],[-18.063127765594746],[50.65837733333334],[6],"['0.161038691,0.512808722,0.122840646']"
['2993653'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2018, 8, 19, 14, 28, 43, 735000)]",[-32.32961254220684],,[53.509305433353234],,[-390.72006918379145],[-14.441487981098957],[31.045000000000012],[6],"['0.246730645,0.8514374,0.175239781']"
['2993678'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 8, 19, 8, 56, 21, 328334)]",[2.6608037304570833],,[21.554829578917893],,[88.49515271278557],[303.16793996437997],[62.216668000000006],[5],"['0.626180596,7.05604543,0.46927649']"
['2993698'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 8, 19, 7, 29, 14, 850000)]",[-2.662144365463381],,[26.656957547823477],,[-12.616959123556814],[29.00932724282139],[67.05000000000001],[6],"['0.244128983,2.229331415,0.193155197']"
['3031743'],"['46.88414438843471,-121.7664978137748']",[4000],"[UTCDateTime(2018, 9, 17, 5, 21, 7, 475022)]",[185.82302473545084],,[126.00635616872613],,[179.30255301979852],[181.39513571024293],[9.550044000000007],[4],"['0.318916641,0.35027437,0.157045896']"
['2993983'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2018, 8, 18, 21, 11, 13, 300005)]",[6.874802851900173],,[108.69001554981833],,[3.3412620814815908],[12.323336959951913],[30.000009999999996],[5],"['0.132984086,0.303041507,0.117764388']"
['2995468'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2018, 8, 18, 11, 33, 33)]",[-20.722163722077166],,[85.92773835355393],,[-23.007206544268357],[-19.19648755058917],[8.050000000000011],[6],"['0.060882807,0.18966935,0.042513406']"
['2995473'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 8, 18, 11, 7, 43, 325005)]",[685.5296523647728],,[46.92802788698312],,[315.892928600323],[-21.691030417594597],[63.39167666666668],[6],"['0.151752472,0.632738883,0.11709239']"
['2995843'],"['46.22510324318335,-122.19197326350762']",[1000],"[UTCDateTime(2018, 8, 18, 8, 0, 12, 305000)]",[173.07716325737758],,[95.6078286311491],,[186.915952792059],[177.73249209457373],[15.768333333333336],[6],"['0.254377323,0.656699175,0.199345976']"
['2995848'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 8, 18, 7, 52, 59, 750000)]",[9.908065079109134],,[86.66444125495465],,[7.384630672185483],[18.30547594915361],[33.66666666666667],[6],"['0.320135671,0.648423521,0.235519925']"
['3031968'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2018, 9, 16, 5, 23, 34, 950000)]",[307.7468218674257],,[130.29207063038837],,[308.72331837448786],[307.73804573414054],[31.208333333333346],[6],"['0.133867389,0.15936007,0.081740461']"
['3031963'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2018, 9, 16, 5, 12, 43, 685000)]",[302.88232133305155],,[140.10420935194904],,[296.4077522170955],[664.6896112314685],[37.057500000000005],[4],"['0.776029871,0.548742337,0.406882489']"
['3031958'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2018, 9, 16, 5, 4, 10, 10000)]",[314.72299453218346],,[113.6164699697324],,[309.1283506505417],[317.6775469896748],[51.92000000000001],[4],"['0.711116911,0.714306748,0.386255329']"
['3030873'],"['46.87514905738404,-121.76652410374665']",[4000],"[UTCDateTime(2018, 9, 15, 23, 43, 27, 948725)]",[280.38122273766135],,[28.05623524032042],,[270.7008413097789],[299.0266519871719],[35.43911666666665],[6],"['0.168967866,1.782504589,0.133336151']"
['3031143'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2018, 9, 15, 20, 27, 37)]",[-60.02264766378216],,[207.7492918371386],,[-62.65084570699092],[-57.04984358407848],[9.016666666666675],[6],"['0.542580289,0.252597332,0.34751109']"
['3030158'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2018, 9, 11, 23, 41, 34, 600002)]",[224.02345977798817],,[28.11347782013773],,[210.6049149868287],[254.97564836154322],[10.520004000000005],[5],"['0.211303658,1.884987485,0.153126165']"
['3030153'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2018, 9, 11, 23, 33, 22, 2)]",[172.34749942018408],,[211.02282317671492],,[171.8446325290766],[171.50494665553086],[80.54000400000001],[5],"['0.079385322,0.040559974,0.040985976']"
['2987353'],"['46.20711999176598,-122.20496064015421']",[2000],"[UTCDateTime(2018, 8, 12, 17, 30, 38, 800000)]",[83.79023288368737],,[45.819559470345055],,[97.29038843426885],[77.41540122290135],[22.2],[7],"['0.307977572,1.136308596,0.222110419']"
['2987053'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 8, 12, 7, 31, 57)]",[13.173285086732117],,[69.74345322290259],,[9.198025947348187],[23.884259685090445],[22.150000000000006],[6],"['0.132298446,0.525460561,0.106270199']"
['2987058'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2018, 8, 12, 7, 22, 46, 175544)]",[-0.7561524783615479],,[132.46136824968096],,[-0.5932120898207334],[-2.215246398536602],[55.163588],[4],"['0.100688372,0.129082314,0.068155024']"
['2987063'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2018, 8, 11, 23, 9, 44)]",[-16.980471757923087],,[94.48030845260325],,[-17.801513175402373],[-17.173378961096713],[8.28333333333334],[6],"['0.047386386,0.136485841,0.034225805']"
['2985953'],"['46.20708697341162,-122.1660873724145']",[0],"[UTCDateTime(2018, 8, 10, 21, 47, 32, 875012)]",[97.86372268096314],,[6.505318516041071],,[114.93799395178878],[82.73321049639975],[29.912524000000005],[4],"['0.060327775,2.253400643,0.045880024']"
['2984348'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 8, 10, 12, 7, 4, 950012)]",[50.95391653716799],,[106.1128592919164],,[50.804125213001576],[50.84920561775553],[29.425023999999997],[6],"['0.251466537,0.355844718,0.151514113']"
['2978258'],"['46.866092938062245,-121.72720406606092']",[3000],"[UTCDateTime(2018, 8, 1, 3, 51, 38)]",[124.59707684098915],,[29.898455595608624],,[124.59707684098929],[124.59707684098922],[26.762500000000003],[4],"['inf,inf,inf']"
['3007943'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2018, 8, 28, 10, 50, 17)]",[-20.607761290075754],,[126.70866719420134],,[-386.36325137161276],[-12.953553938685731],[24.65714285714287],[7],"['0.330415209,0.50807695,0.225803206']"
['3008148'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 8, 28, 6, 12, 50, 600004)]",[314.2288407237123],,[93.11920690287597],,[311.4461721204766],[1030.0301797869017],[37.40000800000001],[5],"['0.197922993,0.288859325,0.115709536']"
['3008248'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2018, 8, 28, 4, 38, 41)]",[288.1116924849146],,[88.70918167526426],,[288.2609600962495],[296.0586913651938],[23.02500000000002],[6],"['0.143973143,0.213979579,0.089009845']"
['3006648'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2018, 8, 27, 19, 21, 23, 185000)]",[61.466586936316084],,[69.15211173514416],,[71.90426982630967],[26.239483339980012],[63.99142857142858],[7],"['0.536653302,1.482766512,0.41013104']"
['3006043'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2018, 8, 27, 14, 14, 28)]",[18.023671282985074],,[109.70145312249849],,[19.92348428800965],[16.686628402163734],[35.625],[4],"['0.185385719,0.331843025,0.136706106']"
['3006248'],"['46.87513029592315,-121.75340646538375']",[4000],"[UTCDateTime(2018, 8, 27, 8, 59, 16)]",[46.29883767749389],,[53.395098123281656],,[45.32702866797359],[40.928804534283266],[18.4125],[4],"['0.216064762,0.771900981,0.134066005']"
['3006653'],"['46.22507975351317,-122.16604929516102']",[2000],"[UTCDateTime(2018, 8, 27, 3, 23, 6)]",[200.4875585736219],,[1179.4317307048661],,[201.52388861054123],[202.0252115649231],[48.7125],[4],"['5.19626052,0.32849797,4.51125186']"
['3004453'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 8, 25, 11, 27, 46, 400000)]",[-28.151740373905117],,[68.90587166276605],,[324.4534224793466],[-12.865867740051907],[25.325000000000014],[6],"['0.227340948,0.650478067,0.16032368']"
['3004543'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2018, 8, 25, 4, 35, 33)]",[-5.8058341593220435],,[69.52799283296173],,[-3.9658433027661513],[8.786127850250248],[86.77500000000002],[6],"['0.293831345,1.026010604,0.23022551']"
